skid	name	annotations	FBbt_id	FBbt_name	subject_id	subject_name
531	neuron 532	sensory neuron (9131), left T1 leg nerve (76667), hair plate (32937), LINKED NEURON - copy of skeleton id 389191 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (389207), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048061	mechanosensory neuron of hair plate	VFB_0010284b	neuron 532 (FANC:512617)
25257	neuron 25258	sensory neuron (9131), left T1 leg nerve (76667), hair plate (32937), LINKED NEURON - copy of skeleton id 389592 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (389605), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048061	mechanosensory neuron of hair plate	VFB_0010285g	neuron 25258 (FANC:513030)
9016	neuron 9017	sensory neuron (9131), left T1 leg nerve (76667), hair plate (32937), LINKED NEURON - copy of skeleton id 390482 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (390496), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048061	mechanosensory neuron of hair plate	VFB_0010287c	neuron 9017 (FANC:513690)
16040	neuron 16041	sensory neuron (9131), right T1 dorsal nerve (76615), hair plate (32937), LINKED NEURON - copy of skeleton id 393955 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393968), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048061	mechanosensory neuron of hair plate	VFB_001028fd	neuron 16041 (FANC:517405)
16045	neuron 16046	sensory neuron (9131), right T1 dorsal nerve (76615), hair plate (32937), LINKED NEURON - copy of skeleton id 393970 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393985), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048061	mechanosensory neuron of hair plate	VFB_001028fe	neuron 16046 (FANC:517417)
16054	neuron 16055	sensory neuron (9131), right T1 dorsal nerve (76615), hair plate (32937), LINKED NEURON - copy of skeleton id 394030 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (394049), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048061	mechanosensory neuron of hair plate	VFB_001028fh	neuron 16055 (FANC:517458)
26124	neuron 26125	left T1 leg nerve (76667), chordotonal neuron (19708), sensory neuron (9131), LINKED NEURON - copy of skeleton id 379255 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379268), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_001028e1	neuron 26125 (FANC:516593)
24816	neuron 24817	chordotonal neuron (19708), sensory neuron (9131), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 379418 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379431), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_001027zq	neuron 24817 (FANC:511004)
24837	neuron 24838	chordotonal neuron (19708), sensory neuron (9131), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 379523 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379536), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_001027zv	neuron 24838 (FANC:511071)
26375	neuron 26376	chordotonal neuron (19708), sensory neuron (9131), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 379538 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379552), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_001028fu	neuron 26376 (FANC:517618)
24844	neuron 24845	chordotonal neuron (19708), sensory neuron (9131), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 379554 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379567), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_001027zx	neuron 24845 (FANC:511097)
25876	neuron 25877	chordotonal neuron (19708), sensory neuron (9131), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 379569 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379582), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_001028bv	neuron 25877 (FANC:515564)
25918	neuron 25919	chordotonal neuron (19708), sensory neuron (9131), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 379651 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379665), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_001028c2	neuron 25919 (FANC:515656)
24952	neuron 24953	chordotonal neuron (19708), sensory neuron (9131), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 379838 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379851), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_0010281u	neuron 24953 (FANC:511799)
26011	neuron 26012	chordotonal neuron (19708), sensory neuron (9131), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 379906 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379919), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_001028cv	neuron 26012 (FANC:516032)
14892	neuron 14893	sensory neuron (9131), chordotonal neuron (19708), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 377936 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (377950), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_0010284j	neuron 14893 (FANC:512727)
10525	neuron 10526	sensory neuron (9131), chordotonal neuron (19708), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 379584 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379598), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_001027zz	neuron 10526 (FANC:511128)
20839	neuron 20840	sensory neuron (9131), chordotonal neuron (19708), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 379789 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379802), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_0010281j	neuron 20840 (FANC:511643)
10645	neuron 10646	sensory neuron (9131), chordotonal neuron (19708), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 379870 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379885), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_0010282d	neuron 10646 (FANC:511920)
10672	neuron 10673	sensory neuron (9131), chordotonal neuron (19708), left T1 leg nerve (76667), LINKED NEURON - copy of skeleton id 380003 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (380017), T1 leg chordotonal neuron unclassified subtype (670013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00048274	mechanosensory neuron of leg chordotonal organ	VFB_0010282n	neuron 10673 (FANC:512054)
16850	neuron 16851	sensory neuron (9131), left T1 dorsal nerve (76630), hair plate (32937), CoHP3 (158171), LINKED NEURON - copy of skeleton id 388863 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (388880), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058082	mechanosensory neuron of prothoracic coxal hair plate CoHP3	VFB_0010283a	neuron 16851 (FANC:512249)
16873	neuron 16874	sensory neuron (9131), left T1 dorsal nerve (76630), hair plate (32937), CoHP3 (158171), LINKED NEURON - copy of skeleton id 388990 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (389006), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058082	mechanosensory neuron of prothoracic coxal hair plate CoHP3	VFB_0010283k	neuron 16874 (FANC:512380)
16879	neuron 16880	sensory neuron (9131), left T1 dorsal nerve (76630), hair plate (32937), CoHP3 (158171), LINKED NEURON - copy of skeleton id 389026 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (389066), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058082	mechanosensory neuron of prothoracic coxal hair plate CoHP3	VFB_0010283q	neuron 16880 (FANC:512463)
9851	neuron 9852	sensory neuron (9131), left T1 accessory nerve (76565), hair plate (32937), CoHP4 (158166), LINKED NEURON - copy of skeleton id 393782 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393829), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058083	mechanosensory neuron of prothoracic coxal hair plate CoHP4	VFB_001028f1	neuron 9852 (FANC:517244)
9892	neuron 9893	sensory neuron (9131), left T1 accessory nerve (76565), hair plate (32937), CoHP4 (158166), LINKED NEURON - copy of skeleton id 393906 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393939), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058083	mechanosensory neuron of prothoracic coxal hair plate CoHP4	VFB_001028fb	neuron 9893 (FANC:517380)
9912	neuron 9913	sensory neuron (9131), left T1 accessory nerve (76565), hair plate (32937), CoHP4 (158166), LINKED NEURON - copy of skeleton id 394051 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (394080), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058083	mechanosensory neuron of prothoracic coxal hair plate CoHP4	VFB_001028fi	neuron 9913 (FANC:517470)
9841	neuron 9842	sensory neuron (9131), left T1 anterior edge (27443), left T1 posterior edge (27446), hair plate (32937), left T1 accessory nerve (76565), CoHP4 (158166), LINKED NEURON - copy of skeleton id 393726 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393750), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058083	mechanosensory neuron of prothoracic coxal hair plate CoHP4	VFB_001028ey	neuron 9842 (FANC:517199)
127704	neuron 127705	left T1 ventral nerve (76603), hair plate (32937), sensory neuron (9131), CoHP8 (158175), LINKED NEURON - copy of skeleton id 389876 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (389889), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058084	mechanosensory neuron of prothoracic coxal hair plate CoHP8	VFB_0010285y	neuron 127705 (FANC:513255)
102629	neuron 102630	left T1 ventral nerve (76603), sensory neuron (9131), hair plate (32937), CoHP8 (158175), LINKED NEURON - copy of skeleton id 387875 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (387889), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058084	mechanosensory neuron of prothoracic coxal hair plate CoHP8	VFB_001027zm	neuron 102630 (FANC:510945)
120078	neuron 120079	left T1 ventral nerve (76603), sensory neuron (9131), hair plate (32937), CoHP8 (158175), LINKED NEURON - copy of skeleton id 392393 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (392407), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058084	mechanosensory neuron of prothoracic coxal hair plate CoHP8	VFB_001028bt	neuron 120079 (FANC:515539)
118497	neuron 118498	left T1 ventral nerve (76603), sensory neuron (9131), hair plate (32937), CoHP8 (158175), LINKED NEURON - copy of skeleton id 394149 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (394163), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058084	mechanosensory neuron of prothoracic coxal hair plate CoHP8	VFB_001028fo	neuron 118498 (FANC:517546)
11806	neuron 11807	sensory neuron (9131), left T1 anterior edge (27443), left T1 posterior edge (27446), hair plate (32937), left T1 ventral nerve (76603), CoHP8 (158175), LINKED NEURON - copy of skeleton id 393450 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393466), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058084	mechanosensory neuron of prothoracic coxal hair plate CoHP8	VFB_001028e8	neuron 11807 (FANC:516679)
11811	neuron 11812	sensory neuron (9131), left T1 anterior edge (27443), left T1 posterior edge (27446), hair plate (32937), left T1 ventral nerve (76603), CoHP8 (158175), LINKED NEURON - copy of skeleton id 393468 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393483), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058084	mechanosensory neuron of prothoracic coxal hair plate CoHP8	VFB_001028e9	neuron 11812 (FANC:516694)
102603	neuron 102604	sensory neuron (9131), left T1 ventral nerve (76603), hair plate (32937), CoHP8 (158175), LINKED NEURON - copy of skeleton id 387793 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (387807), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058084	mechanosensory neuron of prothoracic coxal hair plate CoHP8	VFB_001027zg	neuron 102604 (FANC:510866)
120112	neuron 120113	sensory neuron (9131), left T1 ventral nerve (76603), hair plate (32937), CoHP8 (158175), LINKED NEURON - copy of skeleton id 392499 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (392513), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00058084	mechanosensory neuron of prothoracic coxal hair plate CoHP8	VFB_001028by	neuron 120113 (FANC:515604)
78931	Neuron 78932	left dorsal-3 branch of T2 leg nerve (78567), motor neuron (6541), left soma (9996), T2 leg motor neuron L9 bundle (199100), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 396468 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396486), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027y8	Neuron 78932 (FANC:503536)
75084	neuron 75085	left soma (9996), motor neuron (6541), left posterior dorsal mesothoracic nerve (79060), T2 leg motor neuron PDMN bundle (198640), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 433977 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (433997), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027u4	neuron 75085 (FANC:499612)
42031	neuron 42032	left soma (9996), motor neuron (6541), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430161 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430182), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027y5	neuron 42032 (FANC:503476)
42296	neuron 42297	left soma (9996), motor neuron (6541), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430299 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430315), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027tx	neuron 42297 (FANC:499493)
42314	neuron 42315	left soma (9996), motor neuron (6541), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430409 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430427), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027u1	neuron 42315 (FANC:499561)
42325	neuron 42326	left soma (9996), motor neuron (6541), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430483 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430499), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027u7	neuron 42326 (FANC:499671)
42074	neuron 42075	left soma (9996), motor neuron (6541), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430519 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430535), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027sq	neuron 42075 (FANC:498652)
42082	neuron 42083	left soma (9996), motor neuron (6541), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430627 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430649), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027st	neuron 42083 (FANC:498700)
42095	neuron 42096	left soma (9996), motor neuron (6541), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430705 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430721), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027sx	neuron 42096 (FANC:498764)
42109	neuron 42110	left soma (9996), motor neuron (6541), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430759 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430775), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027t2	neuron 42110 (FANC:498847)
76546	neuron 76547	left soma (9996), motor neuron (6541), left T2 leg nerve (78667), T2 leg motor neuron L6 bundle (199069), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 429997 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430013), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027ql	neuron 76547 (FANC:496857)
69550	neuron 69551	left soma (9996), motor neuron (6541), left T2 leg nerve (78667), T2 leg motor neuron L6 bundle (199069), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430143 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430159), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027xg	neuron 69551 (FANC:501767)
42065	neuron 42066	left soma (9996), motor neuron (6541), left T2 leg nerve (78667), T2 leg motor neuron L7 bundle (199119), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430447 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430463), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027sm	neuron 42066 (FANC:498580)
74474	neuron 74475	left soma (9996), motor neuron (6541), left ventral-3 branch of T2 leg nerve (78577), T2 leg motor neuron L7 bundle (199119), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430777 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430794), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027qc	neuron 74475 (FANC:496705)
71264	neuron 71265	left soma (9996), motor neuron (6541), posterior soma (10086), left dorsal-5 branch of T2 leg nerve (78571), T2 leg motor neuron L8 bundle (199092), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 396578 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396597), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027vi	neuron 71265 (FANC:500526)
71307	neuron 71308	left soma (9996), motor neuron (6541), posterior soma (10086), left dorsal-5 branch of T2 leg nerve (78571), T2 leg motor neuron L8 bundle (199092), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 396599 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396615), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027vv	neuron 71308 (FANC:500735)
28282	neuron 28283	motor neuron (6541), left soma (9996), left dorsal-3 branch of T2 leg nerve (78567), T2 leg motor neuron L9 bundle (199100), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 396488 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396503), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027vp	neuron 28283 (FANC:500637)
28291	neuron 28292	motor neuron (6541), left soma (9996), left dorsal-3 branch of T2 leg nerve (78567), T2 leg motor neuron L9 bundle (199100), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 396505 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396520), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027vs	neuron 28292 (FANC:500686)
70023	tergotrochanteral motor neuron_left	motor neuron (6541), left soma (9996), left posterior dorsal mesothoracic nerve (79060), T2 leg motor neuron PDMN bundle (198640), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 433957 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (433974), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027nb	tergotrochanteral motor neuron_left (FANC:494430)
73044	neuron 73045	motor neuron (6541), left soma (9996), left posterior dorsal mesothoracic nerve (79060), T2 leg motor neuron PDMN bundle (198640), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 434020 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (434055), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027u8	neuron 73045 (FANC:499687)
76647	neuron 76648	motor neuron (6541), left soma (9996), left T2 accessory nerve (76145), posterior soma (10086), T2 leg motor neuron A7 bundle (204856), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 434407 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (434425), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027y7	neuron 76648 (FANC:503518)
74441	neuron 74442	motor neuron (6541), left soma (9996), left T2 accessory nerve (76145), T2 leg motor neuron A6 bundle (204849), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 434444 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (434459), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027pz	neuron 74442 (FANC:496482)
74452	neuron 74453	motor neuron (6541), left soma (9996), left T2 accessory nerve (76145), T2 leg motor neuron A6 bundle (204849), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 434514 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (434529), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027q2	neuron 74453 (FANC:496530)
74463	neuron 74464	motor neuron (6541), left soma (9996), left T2 accessory nerve (76145), T2 leg motor neuron A6 bundle (204849), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 434567 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (434582), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027q6	neuron 74464 (FANC:496601)
42035	neuron 42036	motor neuron (6541), left soma (9996), left T2 leg nerve (78667), left-right homologs 42036 & 18572 (80241), T2 leg motor neuron L12 bundle (199113), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430240 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430279), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027sg	neuron 42036 (FANC:498457)
74335	neuron 74336	motor neuron (6541), left soma (9996), left T2 leg nerve (78667), left-right homologs 74336 & 73083 (80238), T2 leg motor neuron L13 bundle (199116), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430609 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430625), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027pa	neuron 74336 (FANC:495961)
74240	neuron 74241	motor neuron (6541), left soma (9996), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 429977 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (429995), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027oc	neuron 74241 (FANC:495334)
69635	neuron 69636	motor neuron (6541), left soma (9996), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430015 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430031), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027kx	neuron 69636 (FANC:492831)
69647	neuron 69648	motor neuron (6541), left soma (9996), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430053 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430068), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027kz	neuron 69648 (FANC:492881)
74256	neuron 74257	motor neuron (6541), left soma (9996), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430070 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430086), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027oh	neuron 74257 (FANC:495427)
69660	neuron 69661	motor neuron (6541), left soma (9996), left T2 leg nerve (78667), T2 leg motor neuron L1 bundle (204858), T2 leg motor neuron (204935), LINKED NEURON - copy of skeleton id 430088 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (430105), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	FBbt:00049570	mesothoracic leg muscle motor neuron	VFB_001027l3	neuron 69661 (FANC:492960)
