skid	name	annotations	FBbt_id	FBbt_name	VFB_id	VFB_name
621020	neuron 13958 - elastic transform - flipped	neck motor neuron (492392), neck motor neuron C1 bundle (492394), motor neuron (492396), left cervical nerve (492398), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 13957 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (621032), UPDATED FROM LINKED NEURON - 2020-07-24 12:25 PM (621034), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:23 PM (659394), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001028zm	neuron 13958 - flipped (FANC:621020)
492786	neuron 13951 - elastic transform	neck motor neuron (492392), neck motor neuron C1 bundle (492394), motor neuron (492396), left cervical nerve (492398), right soma (492400), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 13950 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492798), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:23 PM (659394), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kv	neuron 13951 (FANC:492786)
492385	neuron 13958 - elastic transform	neck motor neuron (492392), neck motor neuron C1 bundle (492394), motor neuron (492396), left cervical nerve (492398), right soma (492400), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 13957 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492403), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:23 PM (659394), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027k8	neuron 13958 (FANC:492385)
492706	neuron 76008 - elastic transform	neck motor neuron (492392), neck motor neuron C1 bundle (492394), right cervical nerve (492699), motor neuron (492396), skeleton (492337), left soma (492419), LINKED NEURON - elastic transformation of skeleton id 76007 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492718), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:56 PM (656661), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kq	neuron 76008 (FANC:492706)
492484	neuron 10680 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), left T1 dorsal nerve (492416), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 10679 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492498), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-07-24 04:54 PM (624999), UPDATED FROM LINKED NEURON - 2020-08-12 08:59 PM (657168), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kd	neuron 10680 (FANC:492484)
492519	neuron 12990 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), left T1 dorsal nerve (492416), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 12989 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492531), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-07-24 01:34 PM (624850), UPDATED FROM LINKED NEURON - 2020-08-12 09:05 PM (657740), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kf	neuron 12990 (FANC:492519)
492613	neuron 13013 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), left T1 dorsal nerve (492416), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 13012 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492639), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:05 PM (657740), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kl	neuron 13013 (FANC:492613)
492642	neuron 13019 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), left T1 dorsal nerve (492416), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 13018 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492654), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:06 PM (657816), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027km	neuron 13019 (FANC:492642)
492407	neuron 15499 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), left T1 dorsal nerve (492416), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 15498 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492422), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:14 PM (658520), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027k9	neuron 15499 (FANC:492407)
492448	neuron 15511 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), left T1 dorsal nerve (492416), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 15510 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492464), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:14 PM (658520), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kb	neuron 15511 (FANC:492448)
492467	neuron 15517 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), left T1 dorsal nerve (492416), skeleton (492337), left soma (492419), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 15516 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492481), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:14 PM (658520), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kc	neuron 15517 (FANC:492467)
492598	neuron 11349 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), left T1 dorsal nerve (492416), skeleton (492337), motor neuron (492396), left soma (492419), LINKED NEURON - elastic transformation of skeleton id 11348 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492610), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:13 PM (658449), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kk	neuron 11349 (FANC:492598)
492425	neuron 15505 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), left T1 dorsal nerve (492416), skeleton (492337), motor neuron (492396), left soma (492419), LINKED NEURON - elastic transformation of skeleton id 15504 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492445), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:14 PM (658520), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027ka	neuron 15505 (FANC:492425)
492737	neuron 13170 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), motor neuron (492396), left soma (492419), left T1 dorsal nerve (492416), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 13169 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492749), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:09 PM (658063), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027ks	neuron 13170 (FANC:492737)
624691	neuron 10829 - elastic transform - flipped	neck motor neuron (492392), neck motor neuron D bundle (492414), motor neuron (492396), right T1 dorsal nerve (492511), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 10828 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (624705), UPDATED FROM LINKED NEURON - 2020-07-24 01:13 PM (624656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:02 PM (657533), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001028zr	neuron 10829 - flipped (FANC:624691)
492565	neuron 10829 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), motor neuron (492396), right T1 dorsal nerve (492511), skeleton (492337), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 10828 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492579), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:02 PM (657533), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027ki	neuron 10829 (FANC:492565)
624724	neuron 11127 - elastic transform - flipped	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), motor neuron (492396), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 11126 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (624738), UPDATED FROM LINKED NEURON - 2020-07-24 01:13 PM (624656), UPDATED FROM LINKED NEURON - 2020-07-24 04:05 PM (624931), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:09 PM (658063), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001028zt	neuron 11127 - flipped (FANC:624724)
624773	neuron 3803 - elastic transform - flipped	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), motor neuron (492396), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 3802 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (624786), UPDATED FROM LINKED NEURON - 2020-07-24 01:13 PM (624656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:26 PM (659665), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001028zw	neuron 3803 - flipped (FANC:624773)
624641	neuron 3818 - elastic transform - flipped	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), motor neuron (492396), right soma (492400), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 3817 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (624654), UPDATED FROM LINKED NEURON - 2020-07-24 01:13 PM (624656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:26 PM (659665), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001028zo	neuron 3818 - flipped (FANC:624641)
492657	neuron 3803 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), motor neuron (492396), skeleton (492337), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 3802 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492670), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:26 PM (659665), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kn	neuron 3803 (FANC:492657)
624757	neuron 11002 - elastic transform - flipped	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 11001 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (624770), UPDATED FROM LINKED NEURON - 2020-07-24 01:13 PM (624656), UPDATED FROM LINKED NEURON - 2020-07-24 01:36 PM (624865), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:06 PM (657816), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001028zv	neuron 11002 - flipped (FANC:624757)
624658	Neuron 21087 - elastic transform - flipped	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 21086 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (624672), UPDATED FROM LINKED NEURON - 2020-07-24 01:13 PM (624656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:03 PM (657600), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001028zp	Neuron 21087 - flipped (FANC:624658)
624741	neuron 2232 - elastic transform - flipped	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 2231 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (624754), UPDATED FROM LINKED NEURON - 2020-07-24 01:13 PM (624656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:55 PM (656591), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001028zu	neuron 2232 - flipped (FANC:624741)
624789	neuron 3006 - elastic transform - flipped	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 3005 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (624801), UPDATED FROM LINKED NEURON - 2020-07-24 01:13 PM (624656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:10 PM (658142), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001028zx	neuron 3006 - flipped (FANC:624789)
624675	neuron 3788 - elastic transform - flipped	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 3787 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (624688), UPDATED FROM LINKED NEURON - 2020-07-24 01:13 PM (624656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:25 PM (659612), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001028zq	neuron 3788 - flipped (FANC:624675)
624708	neuron 3793 - elastic transform - flipped	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 3792 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (624721), UPDATED FROM LINKED NEURON - 2020-07-24 01:13 PM (624656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:25 PM (659612), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001028zs	neuron 3793 - flipped (FANC:624708)
492752	neuron 11127 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), skeleton (492337), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 11126 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492767), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-07-24 04:05 PM (624931), UPDATED FROM LINKED NEURON - 2020-08-12 09:09 PM (658063), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kt	neuron 11127 (FANC:492752)
492721	neuron 3818 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), skeleton (492337), motor neuron (492396), right soma (492400), LINKED NEURON - elastic transformation of skeleton id 3817 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492734), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:26 PM (659665), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kr	neuron 3818 (FANC:492721)
492770	neuron 11002 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 11001 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492783), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-07-24 01:35 PM (624858), UPDATED FROM LINKED NEURON - 2020-08-12 09:06 PM (657816), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027ku	neuron 11002 (FANC:492770)
492673	Neuron 21087 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 21086 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492687), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:03 PM (657600), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027ko	Neuron 21087 (FANC:492673)
492501	neuron 2232 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 2231 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492516), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:55 PM (656591), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027ke	neuron 2232 (FANC:492501)
492534	neuron 3006 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 3005 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492546), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:10 PM (658142), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kg	neuron 3006 (FANC:492534)
492549	neuron 3788 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 3787 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492562), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:25 PM (659612), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kh	neuron 3788 (FANC:492549)
492582	neuron 3793 - elastic transform	neck motor neuron (492392), neck motor neuron D bundle (492414), right T1 dorsal nerve (492511), skeleton (492337), right soma (492400), motor neuron (492396), LINKED NEURON - elastic transformation of skeleton id 3792 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (492595), UPDATED FROM LINKED NEURON - 2020-06-26 02:37 AM (492405), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:25 PM (659612), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00051967	neck muscle motor neuron of VNC	VFB_001027kj	neuron 3793 (FANC:492582)
511695	peripherally synapsing interneuron_right - elastic transform	efferent neuron (511709), left-right homologs 12916 & 69998 (511711), left posterior dorsal mesothoracic nerve (494306), right soma (492400), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 69998 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511716), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:58 PM (657097), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), peripherally synapsing interneuron (677270)	FBbt:00007408	peripherally synapsing interneuron	VFB_0010281n	peripherally synapsing interneuron_right (FANC:511695)
512894	peripherally synapsing interneuron_left - elastic transform	efferent neuron (511709), left-right homologs 12916 & 69998 (511711), right posterior dorsal mesothoracic nerve (494518), left soma (492419), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 12916 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (512906), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:04 PM (657670), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), peripherally synapsing interneuron (677270)	FBbt:00007408	peripherally synapsing interneuron	VFB_0010284v	peripherally synapsing interneuron_left (FANC:512894)
513502	neuron 13049 - elastic transform	left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 13048 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (513514), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:11 PM (654856), T1 leg claw chordotonal neuron B bundle (511118), T1 leg claw chordotonal neuron (511116), possible tibia chordotonal neuron (670165), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_0010286o	neuron 13049 (FANC:513502)
516370	neuron 26082 - elastic transform	neuron (497040), T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron B bundle (511118), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 26081 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (516383), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:17 PM (655216), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028dk	neuron 26082 (FANC:516370)
515755	neuron 17765 - elastic transform	T1 leg claw chordotonal neuron (511116), right T1 leg nerve (493118), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 17764 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (515766), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:42 PM (656045), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028ca	neuron 17765 (FANC:515755)
511171	neuron 10531 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 10530 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511184), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:02 PM (654308), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_0010280c	neuron 10531 (FANC:511171)
511332	neuron 10557 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 10556 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511344), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:03 PM (654364), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_0010280n	neuron 10557 (FANC:511332)
511390	neuron 10562 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 10561 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511402), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:03 PM (654364), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_0010280r	neuron 10562 (FANC:511390)
511975	neuron 10656 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 10655 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511987), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:05 PM (654488), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_0010282h	neuron 10656 (FANC:511975)
