skid	name	paper_id	paper_name	annotations	synonyms
1567421	MBON-B2B'2a_R	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), MBON-B2B'2a_R (17041822), FBbt:00111012 (17044068)	MBON-B2B'2a 1567422 NS
1573775	MBON-y4y5a_R	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), MBON-y4y5a_R (17041858), FBbt:00111046 (17044094)	MBON-y4y5 1573776 NS
1576584	SEZ_DAN_input_c 18.4.0	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), SEZ_DAN_input_c 18.4.0 (17043088)	neuron 1576585 [SMP.R]-[SEZ.R] AJES NM TY
1576646	Protocerebral_DAN_input_c 14.7.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 14.7.0#1 (17042540)	neuron 1576647 Spaghetti House Siege CMM & SAC
1578380	SEZ_DAN_input_c 7.7.5#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), SEZ_DAN_input_c 7.7.5#1 (17043144)	neuron 1578381 Pepsi Cola CMM & JH
1605598	MBON-a2p3p#1_R	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), MBON-a2p3p#1_R (17041794), FBbt:00111011 (17044049)	MBON-a2p3p 1605599 NS
1606113	LHPD2b1#1	15754388	Paper: Otto et al 2020	Paper: Dolan and Belliart-Guérin et al. 2018 (13040382), Paper: Otto et al 2020 (15754388), FBbt:00049371 (15980524), LHPD2b1#1 (15994572), Paper: Bates and Schlegel et al 2020 (15754279)	LHPD2b1#1 1606114 ASB
1606596	Protocerebral_DAN_input_c 17.4.2#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 17.4.2#1 (17042686)	neuron 1606597 PS-NM
1613298	Protocerebral_DAN_input_c 11.16.5	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.16.5 (17042121)	[SIP.R] -> [CRE.R] 1613299 JH
1619887	MBON-y4y5b_R	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), MBON-y4y5b_R (17041862), FBbt:00049849 (17044097)	putative new MBON-y4y5 1619888 RJVR-NS 
1627852	Protocerebral_DAN_input_c 15.11.3#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 15.11.3#1 (17042606)	GA.R -> MB_ML.R - CRE.R - SIP.R neuron 1627853 Visionist CH
1641089	Protocerebral_DAN_input_c 12.3.1#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.3.1#1 (17042273)	SIP 1641090 Corona Radiata AJES CH 
1641380	Protocerebral_DAN_input_c 12.5.2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.5.2 (17042289)	SIP.R>SMP.R:SMP.L 1641381 RJVR Du fond de l'abîme
1641701	Protocerebral_DAN_input_c 11.9.4#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.9.4#2 (17042199)	SIP.R - CRE.R neuron 1641702 AJES ASB
1650913	Protocerebral_DAN_input_c 20.2.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 20.2.0#1 (17042788)	[CRE.R] 1650914 (pMP-a lineage) AJES-JH
1651222	Protocerebral_DAN_input_c 20.2.0#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 20.2.0#2 (17042790)	[CRE.R] 1651223 (pMP-a lineage) AJES
1651416	Protocerebral_DAN_input_c 15.11.4#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 15.11.4#1 (17042628)	[CRE.R] 1651417 AJES (same lineage as putative asP-j)
1651545	Protocerebral_DAN_input_c 20.2.0#3	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 20.2.0#3 (17042792)	[CRE.R] 1651546 (pMP-a lineage) AJES
1670516	Protocerebral_DAN_input_c 15.11.4#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 15.11.4#2 (17042630)	[CRE.R] - [CRE.L] - [SIP.L] 1670517 AJES
1671124	Protocerebral_DAN_input_c 11.11.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.11.0#1 (17042032)	[CRE.R] - [SMP.R] >[SIP.L] neuron 1671125 AJES
1671518	Protocerebral_DAN_input_c 20.2.0#4	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 20.2.0#4 (17042794)	[CRE.R] 1671519 (pMP-a lineage) AJES
1683650	Protocerebral_DAN_input_c 3.6.0_OTHERS15#5	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 3.6.0_OTHERS15#5 (17042924)	large fragment 1683651 AJES
1687427	MBON-y1y2_R	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), MBON-y1y2_R (17041828), FBbt:00111013 (17044072)	Mostly [CRE.R]-[Superior Clamp.R] - [Protocerebrum.R] & others1687428 Putative VFB ID VGlut-F-000488 AJES
1703751	LHAD1b2#12	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), FBbt:00049323 (15980488), LHAD1b2#12 (15993979), Paper: Bates and Schlegel et al 2020 (15754279)	LHAD1b2#12 1703752 FML Cremini - downstream of DA2
1856261	Protocerebral_DAN_input_c 11.10.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.10.0#1 (17042028)	Neuron 1856262 William Pitt the Elder JJ
1875117	Protocerebral_DAN_input_c 17.4.2#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 17.4.2#2 (17042688)	neuron 1875118 Mayday RT
1875568	Protocerebral_DAN_input_c 11.9.3#4	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.9.3#4 (17042161)	LHON-C11A-delta 1875569 Cornell RT
1876196	Protocerebral_DAN_input_c 12.6.5#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.5#1 (17042319)	Neuron 1876197 Acadia RT
1876684	Protocerebral_DAN_input_c 12.6.6#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.6#1 (17042323)	Neuron 1876685 Lionheart JH
1876727	Protocerebral_DAN_input_c 3.12.0_OTHERS16#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 3.12.0_OTHERS16#1 (17042820)	Neuron 1876728 Pteranodon JH
1876755	Protocerebral_DAN_input_c 12.6.6#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.6#2 (17042325)	neuron 1876756 Salk RT
1876779	Protocerebral_DAN_input_c 12.6.5#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.5#2 (17042321)	Neuron 1876780 Bridge L JJ & RT
1876799	Protocerebral_DAN_input_c 12.6.6#3	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.6#3 (17042327)	neuron 1876800 Beloved RT
1878029	Protocerebral_DAN_input_c 11.5.1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.5.1 (17042141)	Neuron 1878030 Bridge M RT & JJ
1906859	Protocerebral_DAN_input_c 9.2.1#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 9.2.1#2 (17043002)	Putative LH-SMP Neuron Pemptoneuro RJVR
1913313	Protocerebral_DAN_input_c 12.6.4#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.4#1 (17042315)	SMP.R-SLP.R-LH.R 1913314 Brown Hairstreak KJH
1917270	Protocerebral_DAN_input_c 13.15.5#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 13.15.5#2 (17042450)	Neuron 1917271 [SMP.R] JJ AJES Nolde
1919973	Protocerebral_DAN_input_c 13.13.4#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 13.13.4#1 (17042404)	Neuron 1919974 Orange Juice JH
1920529	Protocerebral_DAN_input_c 12.6.6#4	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.6#4 (17042329)	Neuron 1920530 Beardslee JH
1932356	Protocerebral_DAN_input_c 11.16.10#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.16.10#1 (17042077)	Neuron 1932357 Bellaco Sois JH
1933033	Protocerebral_DAN_input_c 2.1.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 2.1.0#1 (17042778)	Neuron 1933034 Hoover Dam RT
1933256	Protocerebral_DAN_input_c 13.15.6#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 13.15.6#1 (17042452)	Neuron 1933258 Doctor Bakey JH
1934923	Protocerebral_DAN_input_c 13.15.6#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 13.15.6#2 (17042454)	Neuron 1934924 Jack Kilby IC JJ
1936120	Protocerebral_DAN_input_c 11.9.3#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.9.3#1 (17042155)	LHON-C11A-beta 1929919 Cathbad RJVR 
1943507	Protocerebral_DAN_input_c 12.6.6#5	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.6#5 (17042331)	Neuron 1943508 Looper JJ & RT
1943924	Protocerebral_DAN_input_c 3.13.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 3.13.0#1 (17042838)	Neuron 1943925 The Duchess Misbehaves RT & JJ
1945705	DAN_USN_c 11.9.3#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), DAN_USN_c 11.9.3#1 (17041736)	LHON-C11A-beta 1928919 Cruinniuc RJVR
1970606	Protocerebral_DAN_input_c 17.4.3	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 17.4.3 (17042704), FBbt:00049793 (17044155)	LH projection neuron to MB-HL 1970607 AJES - DA1 Downstream
1992387	Protocerebral_DAN_input_c 3.12.0_OTHERS16#3	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 3.12.0_OTHERS16#3 (17042824)	Neuron 1992388 Tasmanian JH
1995095	Protocerebral_DAN_input_c 13.15.6#3	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 13.15.6#3 (17042456)	Neuron 1995096 Newberry Medal JH
2024011	Protocerebral_DAN_input_c 17.4.2#3	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 17.4.2#3 (17042690)	[SIP]->SMP 2024012 Crescent ASB
2047332	Protocerebral_DAN_input_c 3.3.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 3.3.0#1 (17042898)	neuron 2047333 NS
2062703	MBON-a2sp_R	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), MBON-a2sp_R (17041806), FBbt:00049113 (17044057)	MBON-a2sp Right ASB
2106411	PPL1-y1_L	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), PPL1-y1_L (17041941), FBbt:00111025 (17044143)	DAN PPL1-y1pedc Left 2106412 NS for SW
2109445	MBON-y5B'2a_R	15754388	Paper: Otto et al 2020	FBbt:00100234 (11476200), Paper: Felsenberg et al 2018 (12823574), Paper: Otto et al 2020 (15754388), MBON-y5B'2a_R (17034160)	MBON-y5B'2a 2109446 NS
2110119	Protocerebral_DAN_input_c 13.5.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 13.5.0#1 (17042484)	Neuron 2110120 split from neuron 1943508 RT
2120177	MBON-y1pedc>a/B_L	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), MBON-y1pedc>a/B_L (17041824), FBbt:00100246 (11474502)	Left MBON-y1pedc>a/B 2120178 SW RJVR
2124538	Protocerebral_DAN_input_c 11.9.7#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.9.7#1 (17042239)	LHON-C11A-beta 19701344 Macha RJVR
2133118	Protocerebral_DAN_input_c 11.10.0#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.10.0#2 (17042030)	Neuron 2133119 William Pitt the Younger RT & JJ
2139479	Protocerebral_DAN_input_c 12.6.2#4	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.2#4 (17042305)	mAL downstream 2139480 JJ KM
2142915	Protocerebral_DAN_input_c 10.8.0	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 10.8.0 (17042020)	mAL downstream 2142916 KM
2144424	Protocerebral_DAN_input_c 12.6.2#5	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.2#5 (17042307)	aSP-g downstream 2144425 KM
2160773	Protocerebral_DAN_input_c 3.11.0	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 3.11.0 (17042818)	neuron 2160774 ASB TODO LT RT
2173638	Protocerebral_DAN_input_c 3.12.0_OTHERS16#8	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 3.12.0_OTHERS16#8 (17042834)	Neuron 2173639 Chlorophyll JH TY
2236492	Protocerebral_DAN_input_c 11.16.1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.16.1 (17042075)	Neuron 2236493 Turkey RT
2236828	Protocerebral_DAN_input_c 11.16.7#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.16.7#1 (17042127)	Neuron 2236829 Brown Bananas RT
2236897	Protocerebral_DAN_input_c 12.1.0	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.1.0 (17042245)	Neuron 2236898 Cherokee Phoenix JJ & RT
2237100	Protocerebral_DAN_input_c 12.6.6#6	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.6#6 (17042333)	Neuron 2237101 Sir Francis Drake JH
2249156	Protocerebral_DAN_input_c 11.16.10#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.16.10#2 (17042079)	neuron 2249157 Nero's Rome RT LT
2250960	Protocerebral_DAN_input_c 11.16.7#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.16.7#2 (17042129)	[CRE.R] 2250961 AJES Putative PPL1 DAN
2262342	SEZ_DAN_input_c 7.7.4#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), SEZ_DAN_input_c 7.7.4#1 (17043138)	SEZ.R-SMP.R 2262343 Duke of Burgundy KJH
2263284	Protocerebral_DAN_input_c 3.6.0_OTHERS15#6	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 3.6.0_OTHERS15#6 (17042926)	neuron 2263285 MWP Galeocerdo cuvier
2265099	Protocerebral_DAN_input_c 11.16.3#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.16.3#1 (17042111)	mAL downstream 2265100 KM
2265448	DAN_USN_c 12.6.2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), DAN_USN_c 12.6.2 (17041750)	mAL downstream 2265449 KM
2265555	Protocerebral_DAN_input_c 12.6.2#6	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.2#6 (17042309)	mAL downstream 2265556 KM
2265731	DAN_USN_c 15.11.1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), DAN_USN_c 15.11.1 (17041752)	neuron 2265732 MWP BRussell
2293616	Protocerebral_DAN_input_c 12.6.6#7	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.6#7 (17042335)	Neuron 2293617 Scout RT
2293621	Protocerebral_DAN_input_c 12.6.6#8	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.6#8 (17042337)	Neuron 2293622 Oregon Trail JJ
2294141	Protocerebral_DAN_input_c 12.6.6#9	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.6#9 (17042339)	Neuron 2294142 Shoelace Park JH
2298586	Protocerebral_DAN_input_c 12.6.1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.1 (17042297)	Neuron 2298587 Large Pawn RT
2333007	MBON-y1pedc>a/B_R	15754388	Paper: Otto et al 2020	FBbt:00100246 (11474502), Paper: Felsenberg et al 2018 (12823574), Paper: Sayin et al 2019 (13500459), Paper: Otto et al 2020 (15754388), MBON-y1pedc>a/B_R (17034154)	MBON-y1pedc>a/B 298954 JSL
2360874	Protocerebral_DAN_input_c 10.12.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 10.12.0#1 (17041977)	aSP-g downstream 2360875 KM IT
2375064	Protocerebral_DAN_input_c 11.4.2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.4.2 (17042139)	neuron 2375065 Eiffel Tower RT
2404179	Protocerebral_DAN_input_c 14.4.2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 14.4.2 (17042530)	Neuron 2404180 Jazz JJ
2416734	Protocerebral_DAN_input_c 11.14.1#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.14.1#1 (17042059)	neuron 2416735 RT RP NAS
2425528	Protocerebral_DAN_input_c 11.14.1#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.14.1#2 (17042061)	neuron 2425529 RT NAS
2434711	SEZ_DAN_input_c 1.1.0	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), SEZ_DAN_input_c 1.1.0 (17043082)	SEZ lALT PN RHS  2434712 They see me rollin' RJVR GSXEJ
2451082	Protocerebral_DAN_input_c 17.2.6	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 17.2.6 (17042668)	[CRE.R] - [MB.ML] 2451083 AJES
2531588	Protocerebral_DAN_input_c 11.6.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.6.0#1 (17042145)	aSP-g downstream 2531589 KM NF
2561794	SEZ_DAN_input_c 7.7.3#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), SEZ_DAN_input_c 7.7.3#1 (17043110)	Neuron 2561795 Skylab JH
2611468	MBON-B'2mp bilateral_R	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), MBON-B'2mp bilateral_R (17041814), FBbt:00111014 (17044062)	MBON-B′2mp_bilateral (putative new MBON-y4B'2) 2611469 CMM-NS
2613257	Protocerebral_DAN_input_c 10.10.2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 10.10.2 (17041953)	aSP-g downstream 2613258 KM
2674831	Protocerebral_DAN_input_c 9.2.10_LHON01 #2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 9.2.10_LHON01 #2 (17043012)	neuron 2674832 Gregorian CMM
2675379	Protocerebral_DAN_input_c 12.6.6#10	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.6.6#10 (17042341)	Neuron 1876857 Golden Raspberry JH
2699293	MBON-y5B'2a_L	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), MBON-y5B'2a_L (17041864), FBbt:00100234 (11476200)	MBON-y5B'2a LEFT 2699294 CMM MWP
2719996	Protocerebral_DAN_input_c 3.13.0#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 3.13.0#2 (17042840)	neuron 2719997 Mickey Mouse CMM
2720102	Protocerebral_DAN_input_c 9.2.3#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 9.2.3#2 (17043022)	neuron 2720103 Esperanto CMM
2720107	Protocerebral_DAN_input_c 12.8.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.8.0#1 (17042345)	neuron 2720108 Pharaoh CMM
2736384	Protocerebral_DAN_input_c 13.11.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 13.11.0#1 (17042379)	neuron 2736385 RP CMP
2791811	Protocerebral_DAN_input_c 13.5.0#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 13.5.0#2 (17042486)	neuron 2791812 MWP Hadopelagic
2792588	Protocerebral_DAN_input_c 12.8.0#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.8.0#2 (17042347)	neuron 2792589 Ladies Home Journal CMM
2816120	SEZ_DAN_input_c 7.7.5#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), SEZ_DAN_input_c 7.7.5#2 (17043146)	neuron 2816121 Louvre CMM
2842610	LHAD1b2#11	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), FBbt:00049323 (15980488), LHAD1b2#11 (15993970), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	LHAD1b2#11 2842611 Alka Seltzer CMM
2842637	Protocerebral_DAN_input_c 3.13.0#3	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 3.13.0#3 (17042842)	neuron 2842638 Crisco CMM MWP
2850408	Protocerebral_DAN_input_c 11.9.2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.9.2 (17042153)	neuron 2850409 Saccharin CMM
2850491	Protocerebral_DAN_input_c 9.2.8#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 9.2.8#1 (17043044)	neuron 2850492 Dr. Seuss CMM
2916531	Protocerebral_DAN_input_c 9.2.7	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 9.2.7 (17043042)	neuron 2916532 King Kong CMM
2916537	Protocerebral_DAN_input_c 10.9.2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 10.9.2 (17042024)	neuron 2916538 Hubble CMM
2916542	Protocerebral_DAN_input_c 9.2.8#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 9.2.8#2 (17043046)	neuron 2916543 Florida CMM
2931393	MBON-a'1#1_R	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), MBON-a'1#1_R (17041768), FBbt:00111010 (17044032)	Putative Right MBON-a'1 2931394 RJVR
2932647	Protocerebral_DAN_input_c 11.16.10#3	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.16.10#3 (17042081)	neuron 2932648 MWP Atlantic
2934324	Protocerebral_DAN_input_c 15.11.3#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 15.11.3#2 (17042608)	neuron 2934325 MWP Temminck
2950081	Protocerebral_DAN_input_c 11.9.3#5	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.9.3#5 (17042163)	neuron 2950082 NY Rangers NS RT JH Quirky
2956363	Protocerebral_DAN_input_c 15.11.2#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 15.11.2#1 (17042566)	neuron 2956364 Bolero LT
2969221	LHAD1c1#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), LHAD1c1#2 (15993996), Paper: Dolan et al 2019 (15754283)	LHAD1c1#2 2969222 Uncle Sam CMM
2969226	Protocerebral_DAN_input_c 12.8.0#3	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 12.8.0#3 (17042349)	neuron 2969227 Dog Spectacles CMM
2969237	Protocerebral_DAN_input_c 15.11.2#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 15.11.2#2 (17042568)	neuron 2969238 Cotton Gin CMM
2982093	Protocerebral_DAN_input_c 11.14.1#3	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.14.1#3 (17042063)	neuron 2982094 NAS MD NM
2982099	Protocerebral_DAN_input_c 11.14.1#4	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.14.1#4 (17042065)	neuron 2982100 NAS MD
2991284	Protocerebral_DAN_input_c 3.8.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 3.8.0#1 (17042944)	Neuron 2991285 Deathly Hallow JH
2998093	Protocerebral_DAN_input_c 3.7.0#1	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 3.7.0#1 (17042930)	neuron 2998094 Carti RJT
3003322	Multiglomerular mlALT vPN#R1	15754388	Paper: Otto et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mlALT vPN#R1 (15894792), Paper: Otto et al 2020 (15754388), FBbt:00047716 (15980649)	Multiglomerular mlALT vPN VM4+DL5+DM6+36 LTS 0.29 Twin of Nibelung 3003323 RJVR
3020395	Protocerebral_DAN_input_c 11.16.6#2	15754388	Paper: Otto et al 2020	Paper: Otto et al 2020 (15754388), Protocerebral_DAN_input_c 11.16.6#2 (17042125)	SIP.R -> CRE.R 3020396 PS CH MVP2 downstream SIP
