FBbt_id	FBbt_label	new_labels	count	existing_labels
FBbt:20001411	adult lateral accessory lobe neuron 115	Dopaminergic	1	Cholinergic
FBbt:20001416	adult lateral accessory lobe neuron 120	Serotonergic	1	Glutamatergic
FBbt:20001418	adult lateral accessory lobe neuron 122	GABAergic	1	Glutamatergic
FBbt:20001419	adult lateral accessory lobe neuron 123	Serotonergic	1	Glutamatergic
FBbt:20001420	adult lateral accessory lobe neuron 124	Serotonergic	1	Glutamatergic
FBbt:20001421	adult lateral accessory lobe neuron 125	Serotonergic	1	
FBbt:20001424	adult lateral accessory lobe neuron 128	Serotonergic	1	Dopaminergic
FBbt:20001428	adult lateral accessory lobe neuron 132	Glutamatergic	2	
FBbt:20001429	adult lateral accessory lobe neuron 133	Glutamatergic	3	
FBbt:20001429	adult lateral accessory lobe neuron 133	GABAergic	1	
FBbt:20001451	adult lateral accessory lobe neuron 155	Dopaminergic	2	Cholinergic
FBbt:20001456	adult lateral accessory lobe neuron 160	Cholinergic	3	
FBbt:20001459	adult lateral accessory lobe neuron 163	Cholinergic	2	
FBbt:20001467	adult lateral accessory lobe neuron 171	Cholinergic	4	
FBbt:20001472	adult lateral accessory lobe neuron 176	Cholinergic	5	
FBbt:20001481	adult lateral accessory lobe neuron 185	Dopaminergic	2	Cholinergic
FBbt:20001482	adult lateral accessory lobe neuron 186	Dopaminergic	2	Cholinergic
FBbt:20001487	adult lateral accessory lobe neuron 191	Cholinergic	3	
FBbt:20001503	adult posterior lateral protocerebrum neuron 003	GABAergic	3	
FBbt:20001505	adult posterior lateral protocerebrum neuron 005	GABAergic	1	Glutamatergic
FBbt:20001511	adult posterior lateral protocerebrum neuron 011	Cholinergic	3	
FBbt:20001511	adult posterior lateral protocerebrum neuron 011	Dopaminergic	1	
FBbt:20001526	adult posterior lateral protocerebrum neuron 026	GABAergic	3	
FBbt:20001527	adult posterior lateral protocerebrum neuron 027	GABAergic	2	
FBbt:20001541	adult posterior lateral protocerebrum neuron 041	Glutamatergic	4	
FBbt:20001564	adult posterior lateral protocerebrum neuron 064	Cholinergic	7	
FBbt:20001564	adult posterior lateral protocerebrum neuron 064	Glutamatergic	1	
FBbt:20001570	adult posterior lateral protocerebrum neuron 070	Glutamatergic	2	
FBbt:20001581	adult posterior lateral protocerebrum neuron 081	Glutamatergic	2	
FBbt:20001583	adult posterior lateral protocerebrum neuron 083	GABAergic	1	
FBbt:20001584	adult posterior lateral protocerebrum neuron 084	GABAergic	6	
FBbt:20001589	adult posterior lateral protocerebrum neuron 089	Cholinergic	1	GABAergic
FBbt:20001598	adult posterior lateral protocerebrum neuron 098	Cholinergic	11	
FBbt:20001601	adult posterior lateral protocerebrum neuron 101	GABAergic	1	
FBbt:20001609	adult posterior lateral protocerebrum neuron 109	Cholinergic	5	
FBbt:20001609	adult posterior lateral protocerebrum neuron 109	Glutamatergic	1	
FBbt:20001615	adult posterior lateral protocerebrum neuron 115	GABAergic	1	
FBbt:20001615	adult posterior lateral protocerebrum neuron 115	Cholinergic	13	
FBbt:20001623	adult posterior lateral protocerebrum neuron 123	Dopaminergic	1	Cholinergic
FBbt:20001627	lobula plate tangential neuron vCal1	Glutamatergic	4	
FBbt:20001628	adult posterior lateral protocerebrum neuron 128	GABAergic	1	Cholinergic
FBbt:20001628	adult posterior lateral protocerebrum neuron 128	Glutamatergic	1	Cholinergic
FBbt:20001639	adult posterior lateral protocerebrum neuron 139	Glutamatergic	2	
FBbt:20001640	adult posterior lateral protocerebrum neuron 140	Serotonergic	1	
FBbt:20001646	adult posterior lateral protocerebrum neuron 146	Glutamatergic	1	Cholinergic
FBbt:20001656	adult posterior lateral protocerebrum neuron 156	Dopaminergic	1	
FBbt:20001656	adult posterior lateral protocerebrum neuron 156	Cholinergic	5	
FBbt:20001656	adult posterior lateral protocerebrum neuron 156	Serotonergic	1	
FBbt:20001672	adult posterior lateral protocerebrum neuron 172	Cholinergic	1	GABAergic
FBbt:20001680	adult posterior lateral protocerebrum neuron 180	Cholinergic	1	Glutamatergic
FBbt:20001681	adult posterior lateral protocerebrum neuron 181	Cholinergic	2	Glutamatergic
FBbt:20001685	adult posterior lateral protocerebrum neuron 185	Glutamatergic	5	
FBbt:20001685	adult posterior lateral protocerebrum neuron 185	Cholinergic	1	
FBbt:20001688	adult posterior lateral protocerebrum neuron 188	Cholinergic	7	
FBbt:20001691	adult posterior lateral protocerebrum neuron 191	Cholinergic	7	
FBbt:20001698	adult posterior lateral protocerebrum neuron 198	Dopaminergic	1	
FBbt:20001698	adult posterior lateral protocerebrum neuron 198	Cholinergic	2	
FBbt:20001707	adult lobula plate tangential neuron LPT101	Glutamatergic	1	Cholinergic
FBbt:20001710	adult posterior lateral protocerebrum neuron 210	Dopaminergic	3	Serotonergic
FBbt:20001720	adult posterior lateral protocerebrum neuron 220	Cholinergic	1	
FBbt:20001747	adult posterior lateral protocerebrum neuron 247	Cholinergic	1	Glutamatergic
FBbt:20001755	adult posterior lateral protocerebrum neuron 255	Dopaminergic	1	Cholinergic
FBbt:20001778	adult posterior slope neuron 023	Cholinergic	3	
FBbt:20001786	adult posterior slope neuron 031	Serotonergic	1	Cholinergic
FBbt:20001791	adult posterior slope neuron 036	Cholinergic	1	
FBbt:20001797	adult posterior slope neuron 042	Cholinergic	1	
FBbt:20001814	adult posterior slope neuron 059	GABAergic	2	
FBbt:20001822	adult posterior slope neuron 067	Glutamatergic	2	
FBbt:20001824	adult posterior slope neuron 069	Glutamatergic	2	
FBbt:20001827	adult posterior slope neuron 072	Glutamatergic	1	GABAergic
FBbt:20001831	adult posterior slope neuron 076	GABAergic	4	
FBbt:20001832	adult posterior slope neuron 077	GABAergic	1	
FBbt:20001837	adult posterior slope neuron 082	Glutamatergic	9	
FBbt:20001838	adult posterior slope neuron 083	Serotonergic	1	
FBbt:20001838	adult posterior slope neuron 083	Glutamatergic	3	
FBbt:20001854	adult posterior slope neuron 099	Glutamatergic	4	
FBbt:20001854	adult posterior slope neuron 099	Cholinergic	1	
FBbt:20001857	adult posterior slope neuron 102	GABAergic	1	
FBbt:20001859	adult lobula visual projection neuron LoVP33	GABAergic	6	
FBbt:20001861	adult posterior slope neuron 106	Glutamatergic	1	GABAergic
FBbt:20001862	adult posterior slope neuron 107	Glutamatergic	1	Cholinergic
FBbt:20001871	adult posterior slope neuron 116	Glutamatergic	1	
FBbt:20001894	adult posterior slope neuron 139	Glutamatergic	4	
FBbt:20001896	adult posterior slope neuron 141	Glutamatergic	4	
FBbt:20001897	adult posterior slope neuron 142	Glutamatergic	10	
FBbt:20001897	adult posterior slope neuron 142	Cholinergic	1	
FBbt:20001898	adult posterior slope neuron 143	Glutamatergic	2	
FBbt:20001901	adult posterior slope neuron 146	Serotonergic	1	Glutamatergic
FBbt:20001919	adult posterior slope neuron 164	GABAergic	4	
FBbt:20001920	adult posterior slope neuron 165	GABAergic	1	
FBbt:20001928	adult posterior slope neuron 173	Cholinergic	1	Glutamatergic
FBbt:20001929	adult posterior slope neuron 174	Serotonergic	2	Glutamatergic
FBbt:20001930	adult posterior slope neuron 175	Glutamatergic	1	
FBbt:20001934	adult lobula visual projection neuron LoVP26	Cholinergic	7	
FBbt:20001939	adult posterior slope neuron 184	Cholinergic	4	
FBbt:20001958	adult posterior slope neuron 203	Serotonergic	1	Cholinergic
FBbt:20001963	adult posterior slope neuron 208	Serotonergic	1	Cholinergic
FBbt:20001973	adult posterior slope neuron 218	Cholinergic	1	
FBbt:20001985	adult posterior slope neuron 230	Cholinergic	2	
FBbt:20001995	adult posterior slope neuron 240	Cholinergic	2	
FBbt:20001995	adult posterior slope neuron 240	Dopaminergic	2	
FBbt:20002004	adult posterior slope neuron 249	Serotonergic	2	Cholinergic
FBbt:20002021	adult posterior slope neuron 266	Serotonergic	1	
FBbt:20002022	adult posterior slope neuron 267	Cholinergic	18	
FBbt:20002026	adult posterior slope neuron 271	Cholinergic	2	
FBbt:20002028	adult posterior slope neuron 273	Glutamatergic	1	Cholinergic
FBbt:20002032	adult posterior slope neuron 277	Glutamatergic	3	
FBbt:20002042	adult posterior slope neuron 287	Glutamatergic	2	
FBbt:20002049	adult posterior slope neuron 294	Cholinergic	6	
FBbt:20002062	adult posterior ventrolateral protocerebrum neuron 004	Glutamatergic	18	
FBbt:20002099	adult posterior ventrolateral protocerebrum neuron 041	GABAergic	1	
FBbt:20002138	adult posterior ventrolateral protocerebrum neuron 080	GABAergic	4	
FBbt:20002138	adult posterior ventrolateral protocerebrum neuron 080	Cholinergic	1	
FBbt:20002139	adult posterior ventrolateral protocerebrum neuron 081	GABAergic	1	
FBbt:20002140	adult posterior ventrolateral protocerebrum neuron 082	GABAergic	12	
FBbt:20002142	adult posterior ventrolateral protocerebrum neuron 084	GABAergic	2	
FBbt:20002146	adult posterior ventrolateral protocerebrum neuron 088	Cholinergic	1	GABAergic
FBbt:20002150	adult posterior ventrolateral protocerebrum neuron 092	Tyraminergic	3	Cholinergic
FBbt:20002190	adult lobula visual centrifugal neuron LoVC16	Glutamatergic	2	
FBbt:20002193	adult posterior ventrolateral protocerebrum neuron 135	GABAergic	1	Cholinergic
FBbt:20002209	adult posterior ventrolateral protocerebrum neuron 151	GABAergic	1	Cholinergic
FBbt:20002214	adult saddle neuron 005	Cholinergic	10	
FBbt:20002216	adult saddle neuron 007	Serotonergic	1	Cholinergic
FBbt:20002217	adult saddle neuron 008	Serotonergic	2	Cholinergic
FBbt:20002220	adult saddle neuron 011	GABAergic	9	
FBbt:20002224	adult saddle neuron 015	GABAergic	5	
FBbt:20002230	adult saddle neuron 021	Serotonergic	1	
FBbt:20002230	adult saddle neuron 021	GABAergic	11	
FBbt:20002237	adult saddle neuron 028	GABAergic	1	
FBbt:20002254	adult saddle neuron 045	Cholinergic	12	
FBbt:20002261	adult saddle neuron 052	Cholinergic	3	
FBbt:20002262	adult saddle neuron 053	Cholinergic	3	
FBbt:20002273	adult saddle neuron 064	Cholinergic	3	
FBbt:20002288	adult saddle neuron 079	GABAergic	1	
FBbt:20002289	adult saddle neuron 080	Glutamatergic	3	
FBbt:20002307	adult superior intermediate protocerebrum neuron 003	Dopaminergic	4	
FBbt:20002307	adult superior intermediate protocerebrum neuron 003	Cholinergic	8	
FBbt:20002311	adult superior intermediate protocerebrum neuron 007	Glutamatergic	1	
FBbt:20002318	adult superior intermediate protocerebrum neuron 014	Glutamatergic	2	
FBbt:20002329	adult superior intermediate protocerebrum neuron 025	GABAergic	1	Cholinergic
FBbt:20002329	adult superior intermediate protocerebrum neuron 025	Glutamatergic	1	Cholinergic
FBbt:20002336	adult superior intermediate protocerebrum neuron 032	Cholinergic	2	
FBbt:20002336	adult superior intermediate protocerebrum neuron 032	Dopaminergic	1	
FBbt:20002345	adult superior intermediate protocerebrum neuron 041	Dopaminergic	1	Glutamatergic
FBbt:20002347	adult superior intermediate protocerebrum neuron 043	Glutamatergic	2	
FBbt:20002351	adult superior intermediate protocerebrum neuron 047	Glutamatergic	1	Cholinergic
FBbt:20002351	adult superior intermediate protocerebrum neuron 047	Dopaminergic	6	Cholinergic
FBbt:20002353	adult superior intermediate protocerebrum neuron 049	Cholinergic	1	
FBbt:20002354	adult superior intermediate protocerebrum neuron 050	Cholinergic	1	
FBbt:20002355	adult superior intermediate protocerebrum neuron 051	Cholinergic	1	
FBbt:20002357	adult superior intermediate protocerebrum neuron 053	Dopaminergic	5	Cholinergic
FBbt:20002358	adult superior intermediate protocerebrum neuron 054	Cholinergic	1	
FBbt:20002362	adult superior intermediate protocerebrum neuron 058	Dopaminergic	1	Cholinergic
FBbt:20002364	adult superior intermediate protocerebrum neuron 060	Dopaminergic	1	
FBbt:20002365	adult superior intermediate protocerebrum neuron 061	Dopaminergic	1	Cholinergic
FBbt:20002366	adult superior intermediate protocerebrum neuron 062	Dopaminergic	4	
FBbt:20002366	adult superior intermediate protocerebrum neuron 062	Cholinergic	1	
FBbt:20002377	adult superior intermediate protocerebrum neuron 073	Dopaminergic	1	Cholinergic
FBbt:20002379	adult superior intermediate protocerebrum neuron 075	Dopaminergic	1	
FBbt:20002380	adult superior intermediate protocerebrum neuron 076	Dopaminergic	6	Cholinergic
FBbt:20002380	adult superior intermediate protocerebrum neuron 076	Glutamatergic	1	Cholinergic
FBbt:20002381	adult superior intermediate protocerebrum neuron 077	Cholinergic	2	
FBbt:20002382	adult superior intermediate protocerebrum neuron 078	Glutamatergic	4	
FBbt:20002382	adult superior intermediate protocerebrum neuron 078	Cholinergic	1	
FBbt:20002382	adult superior intermediate protocerebrum neuron 078	Dopaminergic	2	
FBbt:20002383	adult superior intermediate protocerebrum neuron 079	Dopaminergic	1	
FBbt:20002387	adult superior intermediate protocerebrum neuron 083	Cholinergic	1	
FBbt:20002391	adult superior intermediate protocerebrum neuron 087	Serotonergic	2	Dopaminergic
FBbt:20002393	adult superior intermediate protocerebrum neuron 089	GABAergic	1	
FBbt:20002393	adult superior intermediate protocerebrum neuron 089	Serotonergic	1	
FBbt:20002393	adult superior intermediate protocerebrum neuron 089	Glutamatergic	1	
FBbt:20002396	adult superior lateral protocerebrum neuron 002	GABAergic	2	
FBbt:20002404	adult superior lateral protocerebrum neuron 010	Glutamatergic	1	
FBbt:20002408	adult superior lateral protocerebrum neuron 014	Glutamatergic	1	
FBbt:20002409	adult superior lateral protocerebrum neuron 015	Glutamatergic	1	
FBbt:20002415	adult superior lateral protocerebrum neuron 021	Glutamatergic	2	
FBbt:20002416	adult superior lateral protocerebrum neuron 022	Glutamatergic	1	
FBbt:20002426	adult superior lateral protocerebrum neuron 032	Dopaminergic	1	Cholinergic
FBbt:20002431	adult superior lateral protocerebrum neuron 037	Cholinergic	1	
FBbt:20002434	adult superior lateral protocerebrum neuron 040	Cholinergic	1	
FBbt:20002435	adult superior lateral protocerebrum neuron 041	Cholinergic	2	
FBbt:20002438	adult superior lateral protocerebrum neuron 044	Cholinergic	1	
FBbt:20002439	adult superior lateral protocerebrum neuron 045	Cholinergic	1	
FBbt:20002440	adult superior lateral protocerebrum neuron 046	Cholinergic	1	
FBbt:20002445	adult superior lateral protocerebrum neuron 051	Cholinergic	2	
FBbt:20002446	adult superior lateral protocerebrum neuron 052	GABAergic	1	
FBbt:20002451	adult superior lateral protocerebrum neuron 057	Dopaminergic	1	GABAergic
FBbt:20002454	adult superior lateral protocerebrum neuron 060	GABAergic	3	Glutamatergic
FBbt:20002455	adult superior lateral protocerebrum neuron 061	GABAergic	3	Glutamatergic
FBbt:20002457	adult superior lateral protocerebrum neuron 063	GABAergic	1	
FBbt:20002473	adult superior lateral protocerebrum neuron 079	Cholinergic	1	Glutamatergic
FBbt:20002482	adult superior lateral protocerebrum neuron 088	Glutamatergic	2	
FBbt:20002486	adult superior lateral protocerebrum neuron 092	Glutamatergic	1	
FBbt:20002487	adult superior lateral protocerebrum neuron 093	Glutamatergic	2	
FBbt:20002492	adult superior lateral protocerebrum neuron 098	Glutamatergic	2	
FBbt:20002504	adult superior lateral protocerebrum neuron 110	Cholinergic	2	
FBbt:20002508	adult superior lateral protocerebrum neuron 114	Glutamatergic	1	
FBbt:20002508	adult superior lateral protocerebrum neuron 114	Cholinergic	3	
FBbt:20002508	adult superior lateral protocerebrum neuron 114	Dopaminergic	3	
FBbt:20002509	adult superior lateral protocerebrum neuron 115	Cholinergic	2	
FBbt:20002511	adult superior lateral protocerebrum neuron 117	Cholinergic	1	
FBbt:20002514	adult superior lateral protocerebrum neuron 120	Dopaminergic	1	Cholinergic
FBbt:20002516	adult superior lateral protocerebrum neuron 122	Dopaminergic	1	Cholinergic
FBbt:20002519	adult superior lateral protocerebrum neuron 125	Cholinergic	1	
FBbt:20002520	adult superior lateral protocerebrum neuron 126	Dopaminergic	1	Cholinergic
FBbt:20002522	adult superior lateral protocerebrum neuron 128	Dopaminergic	1	Cholinergic
FBbt:20002523	adult superior lateral protocerebrum neuron 129	Dopaminergic	2	
FBbt:20002524	adult superior lateral protocerebrum neuron 130	Dopaminergic	1	Cholinergic
FBbt:20002529	adult superior lateral protocerebrum neuron 135	Glutamatergic	1	
FBbt:20002533	adult superior lateral protocerebrum neuron 139	Glutamatergic	1	
FBbt:20002534	adult superior lateral protocerebrum neuron 140	Glutamatergic	1	
FBbt:20002535	adult superior lateral protocerebrum neuron 141	Glutamatergic	5	
FBbt:20002537	adult superior lateral protocerebrum neuron 143	Glutamatergic	1	
FBbt:20002543	adult superior lateral protocerebrum neuron 149	Dopaminergic	1	Cholinergic
FBbt:20002543	adult superior lateral protocerebrum neuron 149	Glutamatergic	1	Cholinergic
FBbt:20002544	adult superior lateral protocerebrum neuron 150	Glutamatergic	2	Cholinergic
FBbt:20002545	adult superior lateral protocerebrum neuron 151	GABAergic	1	Cholinergic
FBbt:20002545	adult superior lateral protocerebrum neuron 151	Dopaminergic	2	Cholinergic
FBbt:20002546	adult superior lateral protocerebrum neuron 152	Dopaminergic	3	Cholinergic
FBbt:20002550	adult superior lateral protocerebrum neuron 156	Cholinergic	2	
FBbt:20002551	adult superior lateral protocerebrum neuron 157	Glutamatergic	2	Cholinergic
FBbt:20002552	adult superior lateral protocerebrum neuron 158	Glutamatergic	1	Cholinergic
FBbt:20002552	adult superior lateral protocerebrum neuron 158	GABAergic	1	Cholinergic
FBbt:20002552	adult superior lateral protocerebrum neuron 158	Dopaminergic	1	Cholinergic
FBbt:20002553	adult superior lateral protocerebrum neuron 159	Dopaminergic	1	Cholinergic
FBbt:20002554	adult superior lateral protocerebrum neuron 160	Dopaminergic	1	Cholinergic
FBbt:20002556	adult superior lateral protocerebrum neuron 162	Dopaminergic	1	Cholinergic
FBbt:20002556	adult superior lateral protocerebrum neuron 162	GABAergic	1	Cholinergic
FBbt:20002557	adult superior lateral protocerebrum neuron 163	Cholinergic	1	
FBbt:20002558	adult superior lateral protocerebrum neuron 164	Cholinergic	3	
FBbt:20002562	adult superior lateral protocerebrum neuron 168	Cholinergic	1	
FBbt:20002565	adult superior lateral protocerebrum neuron 171	Glutamatergic	1	
FBbt:20002566	adult superior lateral protocerebrum neuron 172	Glutamatergic	1	
FBbt:20002567	adult superior lateral protocerebrum neuron 173	Glutamatergic	1	
FBbt:20002571	adult superior lateral protocerebrum neuron 177	Glutamatergic	1	
FBbt:20002574	adult superior lateral protocerebrum neuron 180	Glutamatergic	1	
FBbt:20002576	adult superior lateral protocerebrum neuron 182	Glutamatergic	1	
FBbt:20002577	adult superior lateral protocerebrum neuron 183	Glutamatergic	1	
FBbt:20002578	adult superior lateral protocerebrum neuron 184	Serotonergic	1	Cholinergic
FBbt:20002579	adult superior lateral protocerebrum neuron 185	GABAergic	2	
FBbt:20002580	adult superior lateral protocerebrum neuron 186	GABAergic	1	
FBbt:20002582	adult superior lateral protocerebrum neuron 188	GABAergic	8	
FBbt:20002582	adult superior lateral protocerebrum neuron 188	Dopaminergic	1	
FBbt:20002582	adult superior lateral protocerebrum neuron 188	Serotonergic	1	
FBbt:20002583	adult superior lateral protocerebrum neuron 189	GABAergic	7	
FBbt:20002585	adult superior lateral protocerebrum neuron 191	Glutamatergic	2	
FBbt:20002587	adult superior lateral protocerebrum neuron 193	Glutamatergic	1	
FBbt:20002588	adult superior lateral protocerebrum neuron 194	Glutamatergic	1	
FBbt:20002591	adult superior lateral protocerebrum neuron 197	Glutamatergic	1	
FBbt:20002606	adult superior lateral protocerebrum neuron 212	Dopaminergic	4	
FBbt:20002606	adult superior lateral protocerebrum neuron 212	Cholinergic	1	
FBbt:20002616	adult superior lateral protocerebrum neuron 222	Dopaminergic	1	Cholinergic
FBbt:20002617	adult superior lateral protocerebrum neuron 223	GABAergic	1	Cholinergic
FBbt:20002617	adult superior lateral protocerebrum neuron 223	Dopaminergic	1	Cholinergic
FBbt:20002622	adult superior lateral protocerebrum neuron 228	Dopaminergic	1	Cholinergic
FBbt:20002624	adult superior lateral protocerebrum neuron 230	Dopaminergic	1	Cholinergic
FBbt:20002628	adult superior lateral protocerebrum gustatory projection neuron 1	Cholinergic	2	
FBbt:20002634	adult superior lateral protocerebrum neuron 240	GABAergic	2	
FBbt:20002634	adult superior lateral protocerebrum neuron 240	Glutamatergic	1	
FBbt:20002634	adult superior lateral protocerebrum neuron 240	Dopaminergic	10	
FBbt:20002634	adult superior lateral protocerebrum neuron 240	Cholinergic	3	
FBbt:20002635	adult superior lateral protocerebrum neuron 241	Dopaminergic	1	Cholinergic
FBbt:20002636	adult superior lateral protocerebrum neuron 242	Dopaminergic	1	Cholinergic
FBbt:20002638	adult superior lateral protocerebrum neuron 244	Glutamatergic	2	Cholinergic
FBbt:20002640	adult superior lateral protocerebrum neuron 246	Dopaminergic	2	Cholinergic
FBbt:20002641	adult superior lateral protocerebrum neuron 247	Dopaminergic	1	Cholinergic
FBbt:20002643	adult superior lateral protocerebrum neuron 249	Glutamatergic	1	
FBbt:20002646	adult superior lateral protocerebrum neuron 252	Glutamatergic	1	
FBbt:20002647	adult superior lateral protocerebrum neuron 253	Glutamatergic	1	
FBbt:20002653	adult superior lateral protocerebrum neuron 259	Glutamatergic	1	
FBbt:20002657	adult superior lateral protocerebrum neuron 263	Glutamatergic	2	
FBbt:20002659	adult superior lateral protocerebrum neuron 265	Cholinergic	1	Glutamatergic
FBbt:20002662	adult superior lateral protocerebrum neuron 268	Glutamatergic	1	
FBbt:20002663	adult superior lateral protocerebrum neuron 269	Dopaminergic	1	Cholinergic
FBbt:20002664	adult superior lateral protocerebrum neuron 270	Dopaminergic	2	Cholinergic
FBbt:20002665	adult superior lateral protocerebrum neuron 271	Cholinergic	2	
FBbt:20002667	adult superior lateral protocerebrum neuron 273	Glutamatergic	1	Cholinergic
FBbt:20002668	adult superior lateral protocerebrum neuron 274	Dopaminergic	1	Cholinergic
FBbt:20002669	adult superior lateral protocerebrum neuron 275	Glutamatergic	1	Cholinergic
FBbt:20002672	adult superior lateral protocerebrum neuron 278	Dopaminergic	1	Cholinergic
FBbt:20002678	adult superior lateral protocerebrum neuron 284	Glutamatergic	2	
FBbt:20002685	adult superior lateral protocerebrum neuron 291	Cholinergic	1	Glutamatergic
FBbt:20002686	adult superior lateral protocerebrum neuron 292	Glutamatergic	1	
FBbt:20002695	adult superior lateral protocerebrum neuron 301	Glutamatergic	1	
FBbt:20002698	adult superior lateral protocerebrum neuron 304	Serotonergic	1	
FBbt:20002698	adult superior lateral protocerebrum neuron 304	Cholinergic	3	
FBbt:20002702	adult superior lateral protocerebrum neuron 308	Cholinergic	1	Glutamatergic
FBbt:20002705	adult superior lateral protocerebrum neuron 311	Glutamatergic	1	
FBbt:20002709	adult superior lateral protocerebrum neuron 315	Glutamatergic	1	
FBbt:20002710	adult superior lateral protocerebrum neuron 316	Glutamatergic	2	
FBbt:20002714	adult superior lateral protocerebrum neuron 320	Glutamatergic	1	
FBbt:20002718	adult superior lateral protocerebrum neuron 324	Cholinergic	1	
FBbt:20002720	adult superior lateral protocerebrum neuron 326	Cholinergic	1	
FBbt:20002721	adult superior lateral protocerebrum neuron 327	Cholinergic	2	
FBbt:20002723	adult superior lateral protocerebrum neuron 329	Dopaminergic	1	
FBbt:20002724	adult superior lateral protocerebrum neuron 330	Cholinergic	1	
FBbt:20002729	adult superior lateral protocerebrum neuron 335	Glutamatergic	1	
FBbt:20002735	adult superior lateral protocerebrum neuron 341	Cholinergic	1	
FBbt:20002740	adult superior lateral protocerebrum neuron 346	Glutamatergic	1	
FBbt:20002741	adult superior lateral protocerebrum neuron 347	Glutamatergic	1	
FBbt:20002749	adult superior lateral protocerebrum neuron 355	Glutamatergic	1	Cholinergic
FBbt:20002749	adult superior lateral protocerebrum neuron 355	GABAergic	1	Cholinergic
FBbt:20002751	adult superior lateral protocerebrum neuron 357	Glutamatergic	1	Cholinergic
FBbt:20002753	adult superior lateral protocerebrum neuron 359	Glutamatergic	2	Cholinergic
FBbt:20002754	adult superior lateral protocerebrum neuron 360	Cholinergic	2	
FBbt:20002758	adult superior lateral protocerebrum neuron 364	Dopaminergic	1	Glutamatergic
FBbt:20002760	adult superior lateral protocerebrum neuron 366	Glutamatergic	1	Cholinergic
FBbt:20002761	adult superior lateral protocerebrum neuron 367	Glutamatergic	2	
FBbt:20002762	adult superior lateral protocerebrum neuron 368	Dopaminergic	2	Cholinergic
FBbt:20002763	adult superior lateral protocerebrum neuron 369	Dopaminergic	1	
FBbt:20002763	adult superior lateral protocerebrum neuron 369	Cholinergic	4	
FBbt:20002765	adult superior lateral protocerebrum neuron 371	Cholinergic	3	
FBbt:20002767	adult superior lateral protocerebrum neuron 373	Dopaminergic	1	Cholinergic
FBbt:20002768	adult superior lateral protocerebrum neuron 374	Cholinergic	1	Dopaminergic
FBbt:20002768	adult superior lateral protocerebrum neuron 374	Serotonergic	1	Dopaminergic
FBbt:20002769	adult superior lateral protocerebrum neuron 375	GABAergic	1	Cholinergic
FBbt:20002779	adult superior lateral protocerebrum neuron 385	Dopaminergic	2	Cholinergic
FBbt:20002783	adult superior lateral protocerebrum neuron 389	Dopaminergic	2	Cholinergic
FBbt:20002784	adult superior lateral protocerebrum neuron 390	Dopaminergic	1	Cholinergic
FBbt:20002787	adult superior lateral protocerebrum neuron 393	Dopaminergic	1	Cholinergic
FBbt:20002788	adult superior lateral protocerebrum neuron 394	Cholinergic	1	
FBbt:20002790	adult superior lateral protocerebrum neuron 396	Glutamatergic	1	Cholinergic
FBbt:20002791	adult superior lateral protocerebrum neuron 397	Dopaminergic	1	Cholinergic
FBbt:20002792	adult superior lateral protocerebrum neuron 398	Dopaminergic	7	Cholinergic
FBbt:20002793	adult superior lateral protocerebrum neuron 399	Dopaminergic	1	
FBbt:20002796	adult superior lateral protocerebrum neuron 402	Glutamatergic	7	
FBbt:20002796	adult superior lateral protocerebrum neuron 402	Dopaminergic	1	
FBbt:20002797	adult superior lateral protocerebrum neuron 403	Dopaminergic	1	Serotonergic
FBbt:20002798	adult superior lateral protocerebrum neuron 404	Dopaminergic	2	Cholinergic
FBbt:20002799	adult superior lateral protocerebrum neuron 405	Glutamatergic	1	Cholinergic
FBbt:20002799	adult superior lateral protocerebrum neuron 405	Dopaminergic	6	Cholinergic
FBbt:20002799	adult superior lateral protocerebrum neuron 405	GABAergic	1	Cholinergic
FBbt:20002801	adult superior lateral protocerebrum neuron 407	Cholinergic	1	
FBbt:20002802	adult superior lateral protocerebrum neuron 408	Cholinergic	3	
FBbt:20002807	adult superior lateral protocerebrum neuron 413	Glutamatergic	1	
FBbt:20002808	adult superior lateral protocerebrum neuron 414	Glutamatergic	1	
FBbt:20002815	adult superior lateral protocerebrum neuron 421	Dopaminergic	3	Cholinergic
FBbt:20002817	adult superior lateral protocerebrum neuron 423	Cholinergic	3	
FBbt:20002818	adult superior lateral protocerebrum neuron 424	Cholinergic	2	
FBbt:20002819	adult superior lateral protocerebrum neuron 425	Cholinergic	2	
FBbt:20002821	adult superior lateral protocerebrum neuron 427	Cholinergic	1	
FBbt:20002821	adult superior lateral protocerebrum neuron 427	Glutamatergic	1	
FBbt:20002822	adult superior lateral protocerebrum neuron 428	Cholinergic	1	
FBbt:20002826	adult superior lateral protocerebrum neuron 432	Cholinergic	1	
FBbt:20002827	adult superior lateral protocerebrum neuron 433	Dopaminergic	1	Cholinergic
FBbt:20002832	adult superior lateral protocerebrum neuron 438	Serotonergic	1	Dopaminergic
FBbt:20002833	adult superior lateral protocerebrum neuron 439	Dopaminergic	2	Cholinergic
FBbt:20002836	adult superior lateral protocerebrum neuron 442	Dopaminergic	2	Cholinergic
FBbt:20002838	adult superior lateral protocerebrum neuron 444	Cholinergic	1	Serotonergic
FBbt:20002840	adult superior lateral protocerebrum neuron 446	Cholinergic	1	
FBbt:20002842	adult lobula-dorsal accessory calyx projection neuron	Cholinergic	1	
