skid	name	paper_id	paper_name	synonyms	FBbt_ID
8138520	DPLc post med s 4 Right	21218996	Andrade et al. 2019		
8368854	BLP34 b s 6 Left	21218996	Andrade et al. 2019		
9947504	CM4 s short pos 3 Left	21218996	Andrade et al. 2019		
9947805	CM4 s dor pos MEF 3 Left	21218996	Andrade et al. 2019		
9947921	CM4 s ppFB 6 Left	21218996	Andrade et al. 2019		
9948629	DPMm1 ppFB s 1 Left	21218996	Andrade et al. 2019		
9949160	Close to DPM SU Left	21218996	Andrade et al. 2019		
9949223	DPMm1 ppFB s 2 Left	21218996	Andrade et al. 2019		
9949264	DPMm1 ppFB s 3 Left	21218996	Andrade et al. 2019		
9950404	DPMm1 Left	21218996	Andrade et al. 2019		
9950816	DPMm1 upp comm s 4 Left	21218996	Andrade et al. 2019		
9951197	DPMm1 Left	21218996	Andrade et al. 2019		
9951607	DPMpm2 s NB 2 Left 	21218996	Andrade et al. 2019		
9951753	DPMpm1 s 3 Left	21218996	Andrade et al. 2019		
9951917	DPMpm1 s 6 Left	21218996	Andrade et al. 2019		
9954202	CM4 s short pos 1 Left	21218996	Andrade et al. 2019		
9954298	CM4 s ven 1 Left	21218996	Andrade et al. 2019		
9954421	CM4 s MEFcom 1 Left	21218996	Andrade et al. 2019		
9954547	CM4 s dor pos com 1 Left	21218996	Andrade et al. 2019		
10011972	CM4 s loSM 4 Left	21218996	Andrade et al. 2019		
10014485	CM4 s loSM 5 Left	21218996	Andrade et al. 2019		
10015661	CM4 s MEFcom 5 Left	21218996	Andrade et al. 2019		
10017669	CM4 s short pos 2 Left	21218996	Andrade et al. 2019		
9864536	CM4 s dor pos MEF 2 Left 	21218996	Andrade et al. 2019		
9864461	CM4 s dor pos com 4 Left	21218996	Andrade et al. 2019		
9864387	CM4 s dor pos com 3 Left	21218996	Andrade et al. 2019		
9856467	CM4 s MEFcom 4 Left 	21218996	Andrade et al. 2019		
8426335	BAlp4 s 2 Left 	21218996	Andrade et al. 2019		
8555954	BLP34 a s 8 Right	21218996	Andrade et al. 2019		
8573240	DPMm1 ppFB s 6 Right	21218996	Andrade et al. 2019		
8574334	DPMm1 upp comm s 2 Right	21218996	Andrade et al. 2019		
8575183	DPMm1 s 4	21218996	Andrade et al. 2019		
8706074	BLAd OL s 1 Right	21218996	Andrade et al. 2019		
8805521	BLAl s 1 Right	21218996	Andrade et al. 2019		
8814452	BAmv12 int s 6 Left	21218996	Andrade et al. 2019		
8893368	BLP34 a s 2 Right	21218996	Andrade et al. 2019		
8943031	BLVa34 a s 2 Right	21218996	Andrade et al. 2019		
8208038	BLVa34 a s 4 Left	21218996	Andrade et al. 2019		
8943298	BLVa34 a s 3 Right	21218996	Andrade et al. 2019		
9236353	DPLc post med s 1 Left	21218996	Andrade et al. 2019		
9289231	DPLm1 s 1 Right	21218996	Andrade et al. 2019		
9318513	CP23 v s 6 Left	21218996	Andrade et al. 2019		
9345728	DALcl12 d s 6 Right	21218996	Andrade et al. 2019		
9347019	DALcl12 d s 9 Right	21218996	Andrade et al. 2019		
9689371	CM13 lat s 2 Right	21218996	Andrade et al. 2019		
9696888	CM4 s MEFcom 6 Left	21218996	Andrade et al. 2019		
9698215	CM4 s MEFcom 2 Left 	21218996	Andrade et al. 2019		
9816042	CPf s 1 Right	21218996	Andrade et al. 2019		
9844278	CM4 s MEFcom 3 Left 	21218996	Andrade et al. 2019		
9235768	DPLc post med s 3 Left	21218996	Andrade et al. 2019		
17733148	TR BAlv s 5 Left	21218996	Andrade et al. 2019		
3021394	DPMl12 ant s 7 Right	21218996	Andrade et al. 2019		
17733126	TR BAlv s 4 Left	21218996	Andrade et al. 2019		
14546674	DPMpl12 s NB 1 Right	21218996	Andrade et al. 2019		
14546704	DPMpm2 s NB 2 Right	21218996	Andrade et al. 2019		
14546714	DPMpm2 s 3 Right	21218996	Andrade et al. 2019		
14546724	DPMpm2 s 2 Right	21218996	Andrade et al. 2019		
14546734	CM4 s MEFcom 5 Right	21218996	Andrade et al. 2019		
14546749	CM4 s ven 4 Right	21218996	Andrade et al. 2019		
14546774	CM4 s short pos 1 Right	21218996	Andrade et al. 2019		
14546664	DPMl12 pos s 2 Right	21218996	Andrade et al. 2019		
14546779	DPMpl12 s 1 Right	21218996	Andrade et al. 2019		
14546829	CM4 s loSM 2 Right	21218996	Andrade et al. 2019		
14546834	CM4 s MEFcom 3 Right	21218996	Andrade et al. 2019		
14546854	CM4 s short pos 2 Right	21218996	Andrade et al. 2019		
14546864	DPMpl3 s 1 Right	21218996	Andrade et al. 2019		
14546874	CM4 s loSM 3 Right	21218996	Andrade et al. 2019		
14546879	CM4 s ven 1 Right	21218996	Andrade et al. 2019		
14546885	DPMpl3 s 2 Right	21218996	Andrade et al. 2019		
14546809	CM4 s loSM 1 Right	21218996	Andrade et al. 2019		
14546624	DPMpm1 s 1 Right	21218996	Andrade et al. 2019		
14546614	DPMl12 ant s 2 Right	21218996	Andrade et al. 2019		
14546609	DPMl12 ant s 1 Right	21218996	Andrade et al. 2019		
14448535	CP23 v 5 s Left	21218996	Andrade et al. 2019		
14448540	BLP34 a s 5 Left	21218996	Andrade et al. 2019		
14448545	BLVp2 s 2 Left	21218996	Andrade et al. 2019		
14504024	BLP34 b s 3 Left	21218996	Andrade et al. 2019		
14504029	CP23 v s 1 Left	21218996	Andrade et al. 2019		
14504039	BLP12 b s 1 Left	21218996	Andrade et al. 2019		
14504044	BLP34 a s 6 Left	21218996	Andrade et al. 2019		
14504049	BLP12 b s 5 Left	21218996	Andrade et al. 2019		
14504060	BLP34 a s 3 Left	21218996	Andrade et al. 2019		
14504065	BLP34 a s 2 Left 	21218996	Andrade et al. 2019		
14504070	BLP34 b s 4 Left	21218996	Andrade et al. 2019		
14504075	BLVp2 s 4 Left	21218996	Andrade et al. 2019		
14546463	DAMd23 s 1 Right	21218996	Andrade et al. 2019		
14546516	DALcm12 m s 1 Right	21218996	Andrade et al. 2019		
14546549	DPMl12 ant s 6 Right	21218996	Andrade et al. 2019		
14546554	DPMl12 ant s 5 Right	21218996	Andrade et al. 2019		
14546579	DPMl12 ant s 4 Right	21218996	Andrade et al. 2019		
14546895	CM4 s ven 6 Right	21218996	Andrade et al. 2019		
14546910	CM4 s MEFcom 4 Right	21218996	Andrade et al. 2019		
14546926	CM4 s dor pos MEF 5 Right	21218996	Andrade et al. 2019		
14546936	CM4 s loSM 4 Right	21218996	Andrade et al. 2019		
14547234	CM4 s dor pos MEF 4 Right	21218996	Andrade et al. 2019		
14547239	CM13 med s 4 Right	21218996	Andrade et al. 2019		
14547254	CM13 med s 9 Right	21218996	Andrade et al. 2019		
14547291	CM13 med s 8 Right	21218996	Andrade et al. 2019		
14547296	CM13 lat s 3 Right	21218996	Andrade et al. 2019		
14547301	CM13 lat s 5 Right	21218996	Andrade et al. 2019		
14547306	CPf s 5 Right	21218996	Andrade et al. 2019		
14547311	CM13 med s 7 Right	21218996	Andrade et al. 2019		
14547316	CM13 med s 5 Right	21218996	Andrade et al. 2019		
14547336	CM13 med s 10 Right	21218996	Andrade et al. 2019		
14547376	CM13 med s 1 Right	21218996	Andrade et al. 2019		
14547381	CM13 med s 3 Right	21218996	Andrade et al. 2019		
14547391	CM13 lat s 4 Right	21218996	Andrade et al. 2019		
14547396	CP23 v s 6 Right	21218996	Andrade et al. 2019		
14547401	CPf s 3 Right	21218996	Andrade et al. 2019		
14547406	CPd s 1 Right	21218996	Andrade et al. 2019		
14547411	CPd s 4 Right	21218996	Andrade et al. 2019		
14547219	DPLc5 s 2 Right	21218996	Andrade et al. 2019		
14448530	CPf s 7 Left	21218996	Andrade et al. 2019		
14547214	CM4 s MEFcom 2 Right	21218996	Andrade et al. 2019		
14547178	CM4 s dor pos com 4 Right	21218996	Andrade et al. 2019		
14546951	DPLc s 9	21218996	Andrade et al. 2019		
14546956	CM4 s ven 5 Right	21218996	Andrade et al. 2019		
14546986	CM4 s GC 1 Right	21218996	Andrade et al. 2019		
14547001	CM4 s GC 2 Right	21218996	Andrade et al. 2019		
14547006	DPMpl3 s 3 Right	21218996	Andrade et al. 2019		
14547041	CM4 s dor pos MEF 3 Right	21218996	Andrade et al. 2019		
14547046	CM4 s short pos 4 Right	21218996	Andrade et al. 2019		
14547066	CM4 s ven 7 Right	21218996	Andrade et al. 2019		
14547081	CM4 s loSM 5 Right	21218996	Andrade et al. 2019		
14547086	CM4 s loSM 6 Right	21218996	Andrade et al. 2019		
14547091	CM4 s loSM 7 Right	21218996	Andrade et al. 2019		
14547101	CM4 s dor pos com 2 Right	21218996	Andrade et al. 2019		
14547147	CM4 s loSM 8 Right	21218996	Andrade et al. 2019		
14547152	CM4 s dor pos com 3 Right	21218996	Andrade et al. 2019		
14547157	CM4 s GC 4 Right	21218996	Andrade et al. 2019		
14547167	DPLc5 s 4 Right	21218996	Andrade et al. 2019		
14547173	CM4 s loSM 9 Right	21218996	Andrade et al. 2019		
14547189	CM4 s loSM 10 Right	21218996	Andrade et al. 2019		
14547416	CM13 med s 6 Right	21218996	Andrade et al. 2019		
14423494	DAMd23 s 2 Left	21218996	Andrade et al. 2019		
14423438	DPMpl3 s 1 Left	21218996	Andrade et al. 2019		
13734146	BAmv12 dor s 5 Right	21218996	Andrade et al. 2019		
13734435	BAmv12 dor s 6 Right	21218996	Andrade et al. 2019		
13734645	BAmv12 int s 1 Right	21218996	Andrade et al. 2019		
13734815	BAmv12 dor s 7 Right	21218996	Andrade et al. 2019		
13734996	BAmv12 dor s 8 Right	21218996	Andrade et al. 2019		
13735199	BAmv12 dor s 9 Right	21218996	Andrade et al. 2019		
13756873	BAmd2 d s 1 Right	21218996	Andrade et al. 2019		
13733768	BAmv12 dor s 3 Right	21218996	Andrade et al. 2019		
13758977	BAmd2 v s 5 Right	21218996	Andrade et al. 2019		
13760269	BAmd2 v s 4 Right	21218996	Andrade et al. 2019		
13760579	BAmd2 v s 6 Right	21218996	Andrade et al. 2019		
13836912	BAmd2 v s 1 Right 	21218996	Andrade et al. 2019		
13838330	BAmd2 v s 3 Right	21218996	Andrade et al. 2019		
13840191	BAmd2 v s 8 Right	21218996	Andrade et al. 2019		
13841014	BAmd2 v s 7 Right	21218996	Andrade et al. 2019		
13950873	DAMd23 s 2 Right	21218996	Andrade et al. 2019		
13759971	BAmd2 v s 2 Right	21218996	Andrade et al. 2019		
13733436	BAmv12 dor s 2 Right	21218996	Andrade et al. 2019		
13732551	BAmv12 dor s 1 Right	21218996	Andrade et al. 2019		
13731104	BAmv12 int s 3 Right	21218996	Andrade et al. 2019		
13341065	DPMm1 ant comm s 1 Right	21218996	Andrade et al. 2019		
13341456	DPMm1 s right	21218996	Andrade et al. 2019		
13345002	DPMpm1 s 5 Right	21218996	Andrade et al. 2019		
13362478	DPMm1 s longit 1	21218996	Andrade et al. 2019		
13364562	DPMpm1 s 3 Right	21218996	Andrade et al. 2019		
13389208	DPLc post lat ant s 1 Right	21218996	Andrade et al. 2019		
13407007	DPMm1 s longit med 2	21218996	Andrade et al. 2019		
13410103	DPMm1 s longit med 1	21218996	Andrade et al. 2019		
13410891	DPMm1 desc s med 2 Right	21218996	Andrade et al. 2019		
13411388	DPMm1 s longit 2	21218996	Andrade et al. 2019		
13411400	DPMm1 s desc med 1	21218996	Andrade et al. 2019		
13451589	DPMm1 ant comm s 2 Right	21218996	Andrade et al. 2019		
13454509	DPMm1 s 2	21218996	Andrade et al. 2019		
13556524	DPMm1 desc s lat 1 Right	21218996	Andrade et al. 2019		
13726190	BAla34 s 2 Right	21218996	Andrade et al. 2019		
13729664	BAmv12 dor s 4 Right	21218996	Andrade et al. 2019		
13730666	BAmv12 int s 5 Right	21218996	Andrade et al. 2019		
13950952	DAMd23 s 3 Right	21218996	Andrade et al. 2019		
13965334	BAmas12 ven s 3 Right	21218996	Andrade et al. 2019		
13966425	BAmas12 ven s 2 Right	21218996	Andrade et al. 2019		
13967121	BAmas12 ven s 4 Right	21218996	Andrade et al. 2019		
14266559	DPMpm2 s loSM 3 Left	21218996	Andrade et al. 2019		
14266565	CM4 s GC 4 Left	21218996	Andrade et al. 2019		
14266761	DPMl12 ant s 8 Left	21218996	Andrade et al. 2019		
14266964	DPMm1 ant comm s 1 Left	21218996	Andrade et al. 2019		
14267037	DAMd1 s 1 Left	21218996	Andrade et al. 2019		
14267091	DPMm1 ant comm s 2 Left	21218996	Andrade et al. 2019		
14267149	DAMd23 s 3 Left	21218996	Andrade et al. 2019		
14267160	DAMd23 s 1 Left	21218996	Andrade et al. 2019		
14267170	BAmd2 v s 1 Left	21218996	Andrade et al. 2019		
14267175	BAmd1 d s 4 Left	21218996	Andrade et al. 2019		
14271622	CM13 med s 3 Left	21218996	Andrade et al. 2019		
14403560	DPMpm2 ppFB 1 - Left	21218996	Andrade et al. 2019		
14423343	CPf s 4 Left	21218996	Andrade et al. 2019		
14423348	CPc s 1 Left	21218996	Andrade et al. 2019		
14423369	CPf s 6 Left	21218996	Andrade et al. 2019		
14423394	CPf s 3 Left	21218996	Andrade et al. 2019		
14423404	CPf s 2 Left	21218996	Andrade et al. 2019		
14266512	DPMpl3 s 2 Left	21218996	Andrade et al. 2019		
14423489	s Left	21218996	Andrade et al. 2019		
14266491	CM4 s ppFB 3 Left	21218996	Andrade et al. 2019		
14266481	CM4 s ppFB 5 Left	21218996	Andrade et al. 2019		
13967587	BAmas12 ven s 1 Right	21218996	Andrade et al. 2019		
13974142	TR BAlv s 4 Right	21218996	Andrade et al. 2019		
14265548	CM13 med s 2 Left	21218996	Andrade et al. 2019		
14265559	CM13 med s 1 Left	21218996	Andrade et al. 2019		
14265600	CPf s 1 Left	21218996	Andrade et al. 2019		
14266277	CM13 med s 4 Left	21218996	Andrade et al. 2019		
14266284	CM13 med s 5 Left	21218996	Andrade et al. 2019		
14266304	CM13 med s 6 Left	21218996	Andrade et al. 2019		
14266386	CM13 med s 9 Left	21218996	Andrade et al. 2019		
14266395	CM13 med s 7 Left	21218996	Andrade et al. 2019		
14266400	DPLc5 s 1 Left	21218996	Andrade et al. 2019		
14266405	DPLc5 s 5 Left	21218996	Andrade et al. 2019		
14266415	CM4 s GC 5 Left	21218996	Andrade et al. 2019		
14266430	CM4 s ppFB 4 Left	21218996	Andrade et al. 2019		
14266446	CM4 s ven 4 Left	21218996	Andrade et al. 2019		
14266451	CM4 s dor pos MEF 1 Left	21218996	Andrade et al. 2019		
14266471	CM4 s short pos 4 Left	21218996	Andrade et al. 2019		
14266486	CM4 s ven 3 Left	21218996	Andrade et al. 2019		
13340343	DPMm1 upp comm s 5 Right	21218996	Andrade et al. 2019		
14547432	CM13 lat s 1 Right	21218996	Andrade et al. 2019		
14547442	CPe s 2 Right	21218996	Andrade et al. 2019		
16461910	BAlc post s 6 Left	21218996	Andrade et al. 2019		
16491111	DPLc5 s 4 Left	21218996	Andrade et al. 2019		
16544689	BAmv12 int s 7 Left	21218996	Andrade et al. 2019		
16544695	BAmv12 int s 2 Left	21218996	Andrade et al. 2019		
16544705	BAmv12 ven s 1 Left	21218996	Andrade et al. 2019		
16547306	BAmv12 ven s 3 Left	21218996	Andrade et al. 2019		
16645923	DPLl p s 4 Left	21218996	Andrade et al. 2019		
16318947	BAmas12 ven s 5 Right	21218996	Andrade et al. 2019		
16698702	BLAv12 pos s 3 Right	21218996	Andrade et al. 2019		
16698830	BLAv12 pos s 1 right	21218996	Andrade et al. 2019		
16784307	CP23 v s 8 Right	21218996	Andrade et al. 2019		
16938723	CM4 s ppFB 8 Left	21218996	Andrade et al. 2019		
16950391	DALd s 3 Right	21218996	Andrade et al. 2019		
16950404	DALd s 4 Right	21218996	Andrade et al. 2019		
16950736	DALd s 1 Right	21218996	Andrade et al. 2019		
16952654	DALd s 3 Left	21218996	Andrade et al. 2019		
16698716	BLAv12 pos s 2 Right	21218996	Andrade et al. 2019		
16046580	BLVa12 b s 1 Left	21218996	Andrade et al. 2019		
16014372	BLD x 3 Left	21218996	Andrade et al. 2019		
15868439	DPLc post lat ant s 4 Left	21218996	Andrade et al. 2019		
15131659	BLDd s 4 Left	21218996	Andrade et al. 2019		
15139341	BAmd1 d s 2 Left	21218996	Andrade et al. 2019		
15139746	BAmv12 dor s 4 Left	21218996	Andrade et al. 2019		
15140015	BAmv12 dor s 5 Left	21218996	Andrade et al. 2019		
15140301	BAmv12 dor s 3 Left	21218996	Andrade et al. 2019		
15152956	DALd s 7 Right	21218996	Andrade et al. 2019		
15153709	DALd s 8 Right	21218996	Andrade et al. 2019		
15387603	CPe s 2 Left	21218996	Andrade et al. 2019		
15541956	BAmd1 d s 1 Left	21218996	Andrade et al. 2019		
15582537	CPe s 1 Right	21218996	Andrade et al. 2019		
15583282	CPe s 1 Left	21218996	Andrade et al. 2019		
15674294	BAlp4 s 1 Right	21218996	Andrade et al. 2019		
15732515	BAmv12 ven s 2 Right	21218996	Andrade et al. 2019		
15732533	BAmv12 int s 6 Right	21218996	Andrade et al. 2019		
15825481	DPLc post lat ant s 3 Left	21218996	Andrade et al. 2019		
15825924	DPLc post lat s 4 Left	21218996	Andrade et al. 2019		
15867651	DPLc post lat ant s 2 Left	21218996	Andrade et al. 2019		
17022787	DALd s 2 Right	21218996	Andrade et al. 2019		
17048093	Neuron 17048094 immature	21218996	Andrade et al. 2019		
17048338	SU neuron s 17048339	21218996	Andrade et al. 2019		
17102148	DALcl12 d s 8 Left	21218996	Andrade et al. 2019		
17371662	BLP12 a s 9 Right	21218996	Andrade et al. 2019		
17371651	BLP12 a s 8 Right	21218996	Andrade et al. 2019		
17371530	BLP12 a s 10 Right	21218996	Andrade et al. 2019		
17371351	BLP12 a s 6 Right	21218996	Andrade et al. 2019		
17371295	BLP12 a s 5 Right	21218996	Andrade et al. 2019		
17371245	BLP12 a s 4 Right	21218996	Andrade et al. 2019		
17371213	BLP12 b s 4 Right	21218996	Andrade et al. 2019		
17371133	BLP12 b s 3 Right	21218996	Andrade et al. 2019		
17370898	BLP12 b s 1 Right	21218996	Andrade et al. 2019		
17361570	BLAv12 ant s 1 Right	21218996	Andrade et al. 2019		
17360026	DPLal1-3 s 4 Left	21218996	Andrade et al. 2019		
17356020	BAla34 s 1 Right	21218996	Andrade et al. 2019		
17355888	BAla34 s 3 Right	21218996	Andrade et al. 2019		
17355884	BAla34 s 4 Right	21218996	Andrade et al. 2019		
17355495	CPb s 1 Left	21218996	Andrade et al. 2019		
17354423	DPMl12 ant s 6 Left	21218996	Andrade et al. 2019		
17352476	DPMpl12 s 2 loSM Right	21218996	Andrade et al. 2019		
17372181	BLP12 a s 7 Right	21218996	Andrade et al. 2019		
15130939	BLDd s 5 Left	21218996	Andrade et al. 2019		
17372894	BLP34 a s 3 Right	21218996	Andrade et al. 2019		
17376829	TR BAlv s 1 Right	21218996	Andrade et al. 2019		
17102418	DALcl12 d s 7 Left	21218996	Andrade et al. 2019		
17102547	DALcl12 d s 6 Left	21218996	Andrade et al. 2019		
17102618	DALcl12 d s 5 Left	21218996	Andrade et al. 2019		
17102687	DALcl12 d s 4 Left	21218996	Andrade et al. 2019		
17102750	DALcl12 d s 3 Left	21218996	Andrade et al. 2019		
17102765	DALcl12 v s 3 Left	21218996	Andrade et al. 2019		
17102874	DALcl12 v s 2 Left	21218996	Andrade et al. 2019		
17102940	DALcl12 d s 10 Left	21218996	Andrade et al. 2019		
17102996	DALcl12 d s 2 Left	21218996	Andrade et al. 2019		
17110221	DALcl12 v s 1 Left	21218996	Andrade et al. 2019		
17114027	BLVa12 a s 1 Left	21218996	Andrade et al. 2019		
17192980	CP1v a s 2 Left	21218996	Andrade et al. 2019		
17193070	CP1v a s 1 Left	21218996	Andrade et al. 2019		
17343664	CM13 med s 8 Left	21218996	Andrade et al. 2019		
17352424	BLP12 a s 1 Right	21218996	Andrade et al. 2019		
17352429	BLP12 a s 2 Right	21218996	Andrade et al. 2019		
17376835	TR BAlv s 6 Right	21218996	Andrade et al. 2019		
17376806	TR BAlv s 3 Right	21218996	Andrade et al. 2019		
14547437	CPd s 2 Right	21218996	Andrade et al. 2019		
15119833	DALd s 4 Left	21218996	Andrade et al. 2019		
15078705	DALcm12 v s 6 Left	21218996	Andrade et al. 2019		
14797204	DALcl12 d s 3 Right	21218996	Andrade et al. 2019		
14819319	DALcm12 v s 1 Right	21218996	Andrade et al. 2019		
14821704	DALcm12 v s 7 Right	21218996	Andrade et al. 2019		
14822335	DALcm12 v s 5 Right	21218996	Andrade et al. 2019		
14822830	DALcm12 m s 2 Right	21218996	Andrade et al. 2019		
14847176	DALcm12 v s 2 Right	21218996	Andrade et al. 2019		
14848137	BAmd1 v s 3 Right	21218996	Andrade et al. 2019		
14788579	DALcl12 d s 7 Right	21218996	Andrade et al. 2019		
14849956	BAmd1 v s 1 Right	21218996	Andrade et al. 2019		
14877179	DAMd1 s 1 Right	21218996	Andrade et al. 2019		
14914072	CP23 v s 2 Right	21218996	Andrade et al. 2019		
14914087	CP23 v s 3 Right	21218996	Andrade et al. 2019		
14914097	BLP12 b s 2 Right	21218996	Andrade et al. 2019		
14914102	BLP34 b s 7 Right	21218996	Andrade et al. 2019		
14914112	BLP34 a s 9 Right	21218996	Andrade et al. 2019		
14914117	CP23 v s 4 Right	21218996	Andrade et al. 2019		
14851773	BAmd1 v s 2 Right	21218996	Andrade et al. 2019		
14787518	DALcl12 d s 10 Right	21218996	Andrade et al. 2019		
14786951	DALcl12 d s 11 Right	21218996	Andrade et al. 2019		
14786448	DALcl12 d s 8 Right	21218996	Andrade et al. 2019		
14547447	CPf s 4 Right	21218996	Andrade et al. 2019		
14628429	CM4 s ppFB 9 Right	21218996	Andrade et al. 2019		
14630189	CM4 s dor pos MEF 2 Right	21218996	Andrade et al. 2019		
14630424	CM4 s MEFcom 6 Right	21218996	Andrade et al. 2019		
14630736	CM4 s dor pos MEF 6 Right	21218996	Andrade et al. 2019		
14632529	CM4 s GC 3 Right	21218996	Andrade et al. 2019		
14644884	CM4 s dor pos com 1 Right	21218996	Andrade et al. 2019		
14684577	CM13 med s 2 Right	21218996	Andrade et al. 2019		
14720288	CPa s 3 Right	21218996	Andrade et al. 2019		
14720293	CPf s 2 Right	21218996	Andrade et al. 2019		
14720300	CPd s 3 Right	21218996	Andrade et al. 2019		
14724804	DALv23 s 1 Right	21218996	Andrade et al. 2019		
14727248	DALl1 s 1 Right	21218996	Andrade et al. 2019		
14749848	DALl1 s 4 Right	21218996	Andrade et al. 2019		
14751048	DALl1 s 2 Right	21218996	Andrade et al. 2019		
14751624	DALl1 s 3 Right	21218996	Andrade et al. 2019		
14761692	DALl1 10 d SU 	21218996	Andrade et al. 2019		
14914127	CPb s 2 Right	21218996	Andrade et al. 2019		
14914137	CPb s 5 Right	21218996	Andrade et al. 2019		
14914142	CP23 v s 7 Right	21218996	Andrade et al. 2019		
14914152	CPb s 1 Right	21218996	Andrade et al. 2019		
15078580	DALd s 5 Left	21218996	Andrade et al. 2019		
15078585	DALd s 6 Left	21218996	Andrade et al. 2019		
15078590	DALcl12 d s 1 Left	21218996	Andrade et al. 2019		
15078595	DALcl12 d s 9 Left	21218996	Andrade et al. 2019		
15078600	DALcm12 v s 7 Left	21218996	Andrade et al. 2019		
15078624	DALcm12 v s Left	21218996	Andrade et al. 2019		
15078629	DALcm12 v s 1 Left	21218996	Andrade et al. 2019		
15078634	DALcm12 v s 3 Left	21218996	Andrade et al. 2019		
15078639	BAmd1 d s 3 Left	21218996	Andrade et al. 2019		
15078644	DALcm12 v s 4 Left	21218996	Andrade et al. 2019		
15078649	DALcm12 v s 5 Left	21218996	Andrade et al. 2019		
15078654	DALcm12 v s 7 Left	21218996	Andrade et al. 2019		
15078659	DALcm12 v s 2 Left	21218996	Andrade et al. 2019		
15078682	BAmd1 v s 2 Left	21218996	Andrade et al. 2019		
15078687	BAmd1 v s 4 Left	21218996	Andrade et al. 2019		
15078692	BAmv12 dor s 1 Left 	21218996	Andrade et al. 2019		
15078697	BAmv12 dor s 6 Left	21218996	Andrade et al. 2019		
15077059	DPMl12 ant s 3 Left	21218996	Andrade et al. 2019		
15079785	CPb s 3 Left	21218996	Andrade et al. 2019		
14981285	DPLc post med s 4 Left	21218996	Andrade et al. 2019		
14981042	DPMl12 pos s 5 Left	21218996	Andrade et al. 2019		
14914157	CPb s 3 Right	21218996	Andrade et al. 2019		
14914162	CPc s 1 Right -  Lose at gap	21218996	Andrade et al. 2019		
14973282	DPMl34 ant s 2 Left	21218996	Andrade et al. 2019		
14973287	DPMl34 ant s 1 Left	21218996	Andrade et al. 2019		
14973297	DPMl12 ant s 5 Left	21218996	Andrade et al. 2019		
14973302	DPMl12 pos s 4 Left	21218996	Andrade et al. 2019		
14973307	DPLc ant lat s 3 Left	21218996	Andrade et al. 2019		
14973312	DPLc ant lat s 2 Left	21218996	Andrade et al. 2019		
14973317	DPLc ant lat s 4 Left	21218996	Andrade et al. 2019		
14973453	DPMl34 pos s 1 Left	21218996	Andrade et al. 2019		
14976461	DPLc ant lat s 6 Left	21218996	Andrade et al. 2019		
14976953	DPLc ant lat s 1 Left	21218996	Andrade et al. 2019		
14977871	DPMl12 ant s 7 Left	21218996	Andrade et al. 2019		
14977878	DPMl12 ant s 2 Left	21218996	Andrade et al. 2019		
17733134	TR Balv s 1 Left	21218996	Andrade et al. 2019		
14977890	DPMl12 ant s 1 Left	21218996	Andrade et al. 2019		
14979933	DPLc ant lat s 5 Left	21218996	Andrade et al. 2019		
14981280	DPLc s Left	21218996	Andrade et al. 2019		
17352452	BLP12 b s 5 Right	21218996	Andrade et al. 2019		
13241784	DPMm1 s 1	21218996	Andrade et al. 2019		
13238159	DPMm1 s 3	21218996	Andrade et al. 2019		
17728581	BAla34 s 4 Left 	21218996	Andrade et al. 2019		
17728566	BAla34 s 2 Left	21218996	Andrade et al. 2019		
17728561	BAla34 s 6 Left	21218996	Andrade et al. 2019		
17728556	BAla34 s 5 Left	21218996	Andrade et al. 2019		
17728546	BAla12 s 2 Left	21218996	Andrade et al. 2019		
17679315	DPLc post lat s 4 Right	21218996	Andrade et al. 2019		
17658847	BLV x 1 s Right	21218996	Andrade et al. 2019		
17728586	BAla34 s 3 Left	21218996	Andrade et al. 2019		
17658643	BLVp2 s 8 Right	21218996	Andrade et al. 2019		
17654936	BLDc s 3 Right	21218996	Andrade et al. 2019		
17654921	BLDc s 2 Right	21218996	Andrade et al. 2019		
17654911	BLDc s 5 Right	21218996	Andrade et al. 2019		
17653988	DALv23 s 1 Left	21218996	Andrade et al. 2019		
17634436	TR BAlv s 7 Right	21218996	Andrade et al. 2019		
17634407	BAlv s 2 Right	21218996	Andrade et al. 2019		
17634397	BAlv s 1 Right	21218996	Andrade et al. 2019		
17658634	BLVp2 s 6 Right	21218996	Andrade et al. 2019		
17728622	BAlc post s 2 Left	21218996	Andrade et al. 2019		
17728627	BAlc post s 1 Left	21218996	Andrade et al. 2019		
17728637	BAlc post s 3 Left	21218996	Andrade et al. 2019		
17728771	BAlp ant s 1 Left	21218996	Andrade et al. 2019		
17728766	BAlp ant s 8 Left 	21218996	Andrade et al. 2019		
17728761	BAlp ant s 6 Left 	21218996	Andrade et al. 2019		
17728756	BAlp ant s 7 Left 	21218996	Andrade et al. 2019		
17728747	BAlp ant s 5 Left 	21218996	Andrade et al. 2019		
17728737	BAlp ant s 3 Left 	21218996	Andrade et al. 2019		
17728718	BAlp int s 5 Left 	21218996	Andrade et al. 2019		
17728707	BAlp ant int s 1 Left 	21218996	Andrade et al. 2019		
17728690	BAlp int s 1 Left 	21218996	Andrade et al. 2019		
17728682	BAlp post s 2 Left 	21218996	Andrade et al. 2019		
17728677	BAlp post s 1 Left 	21218996	Andrade et al. 2019		
17728672	BAlp int s 4 Left 	21218996	Andrade et al. 2019		
17728667	BAlp int s 2 Left 	21218996	Andrade et al. 2019		
