skid	name	paper_id	paper_name
3613276	Interneuron W right - Inputs from SE0 Serotonin - paired with #9787565	19712202	Schlegel et al.  2016
3622234	SOG into Brain contralaterally left - paired with #3420915	19712202	Schlegel et al.  2016
3722787	A23f2 (= Pre-goro9)_a3l	19712202	Schlegel et al.  2016
3795424	v\'td_a5l (Abdominal Sensory)	19712202	Schlegel et al.  2016
3915835	v\'td-2_a3l	19712202	Schlegel et al.  2016
3946432	WS: from olfactory to Hugin interneuron left	19712202	Schlegel et al.  2016
4179669	A26g_a2l	19712202	Schlegel et al.  2016
4284106	Holder_left	19712202	Schlegel et al.  2016
4363883	v\'td_a3l (Abdominal Sensory)	19712202	Schlegel et al.  2016
4364826	Grumpy_left	19712202	Schlegel et al.  2016
4400767	DH44 2 left	19712202	Schlegel et al.  2016
4453485	IPC 4 left	19712202	Schlegel et al.  2016
4506509	IPC 6 left	19712202	Schlegel et al.  2016
4523584	DMS 1 left	19712202	Schlegel et al.  2016
4523803	DMS 2 left	19712202	Schlegel et al.  2016
4595609	pCC a1l	19712202	Schlegel et al.  2016
4641120	PaN Hugin Input 6 - paired with 1 - gap crossings unfinished	19712202	Schlegel et al.  2016
4780447	A26f_a3l	19712202	Schlegel et al.  2016
4785242	AF3 thermo 3rd left	19712202	Schlegel et al.  2016
5038703	hugin-RG right 1	19712202	Schlegel et al.  2016
5038920	MBE - Input of Hugin RG Candidates right 1 - paired with #5688091	19712202	Schlegel et al.  2016
5311299	T1r Ascending into PC_right	19712202	Schlegel et al.  2016
5349961	Happy Right 	19712202	Schlegel et al.  2016
5378683	T1l Ascending into PC_left	19712202	Schlegel et al.  2016
5382876	v\'td_a3r (Abdominal Sensory)	19712202	Schlegel et al.  2016
5404887	Happy Left 	19712202	Schlegel et al.  2016
5500958	Brain into VNC_r	19712202	Schlegel et al.  2016
5601924	hugin-RG right 2	19712202	Schlegel et al.  2016
5607156	A26x_a4r	19712202	Schlegel et al.  2016
5613144	Inputs to RG candidates -> paired with #7381964? Check gap crossings (best match atm)	19712202	Schlegel et al.  2016
5614978	T1l asc contra 01	19712202	Schlegel et al.  2016
5615961	hugin-RG left 2	19712202	Schlegel et al.  2016
5617164	v\'td-2_a2l	19712202	Schlegel et al.  2016
5644800	T1l descending 	19712202	Schlegel et al.  2016
5688091	Brain neuron into SOG - paired with #5038920 - missing gap crossing	19712202	Schlegel et al.  2016
5860970	A23f2 (= Pre-goro9)_a3r	19712202	Schlegel et al.  2016
6445994	Pre PMN L	19712202	Schlegel et al.  2016
6795358	hugin-VNC right 1	19712202	Schlegel et al.  2016
6796532	neuron - paired with #2619764	19712202	Schlegel et al.  2016
6802553	T1l asc contra 02	19712202	Schlegel et al.  2016
6883831	AN-R-Sens-B1-AVa-16	19712202	Schlegel et al.  2016
7136254	Moggy_left	19712202	Schlegel et al.  2016
7165165	Medial Unpaired T3?	19712202	Schlegel et al.  2016
7331555	v\'td_a6r (Abdominal Sensory)	19712202	Schlegel et al.  2016
7338309	Brain into VNC_l	19712202	Schlegel et al.  2016
7340629	v\'td_a6l (Abdominal Sensory)	19712202	Schlegel et al.  2016
7340664	Midline Projection Neuron _ a3l	19712202	Schlegel et al.  2016
7381964	RG Hugin Input -> paired with #5613144? Check gap crossings (best match atm)	19712202	Schlegel et al.  2016
7557604	L1: Short-presynapticD-3-L	19712202	Schlegel et al.  2016
8005609	v\'td_a2l (Abdominal Sensory)	19712202	Schlegel et al.  2016
8008617	T1r descending	19712202	Schlegel et al.  2016
8010889	Projection Neuron left - Type I - paired with #2622502	19712202	Schlegel et al.  2016
8748462	A26f_a2l	19712202	Schlegel et al.  2016
9319255	A01?_a4l	19712202	Schlegel et al.  2016
9455820	Sweetness Right 130521_Cand1_OSN2_IN5 Bilateral	19712202	Schlegel et al.  2016
9503203	v\'td_a4r (Abdominal Sensory)	19712202	Schlegel et al.  2016
9563254	neuron 9563255	19712202	Schlegel et al.  2016
9716858	AN-R-Sens-B1-AVa-19	19712202	Schlegel et al.  2016
9748269	AN-R-Sens-B1-AVa-18	19712202	Schlegel et al.  2016
9748579	hugin-PC right 3	19712202	Schlegel et al.  2016
9748981	Moggy_right	19712202	Schlegel et al.  2016
9758503	Holder_right	19712202	Schlegel et al.  2016
9787565	Interneuron W left - Inputs from SE0 Serotonin - paired with #3613276	19712202	Schlegel et al.  2016
9789130	hugin-PC left 1	19712202	Schlegel et al.  2016
9793489	BC ; Left	19712202	Schlegel et al.  2016
9796597	hugin-PC left 2	19712202	Schlegel et al.  2016
9805520	hugin-PC left 3	19712202	Schlegel et al.  2016
9805588	Angler_left	19712202	Schlegel et al.  2016
9813902	hugin-PC left 4	19712202	Schlegel et al.  2016
9835169	v\'td_a4l (Abdominal Sensory)	19712202	Schlegel et al.  2016
9838294	AN-L-Sens-B1-ACa-13	19712202	Schlegel et al.  2016
9903957	Sweetness Left SOG neuron	19712202	Schlegel et al.  2016
9935752	T1r asc contra 01	19712202	Schlegel et al.  2016
10119916	Z: contra_right	19712202	Schlegel et al.  2016
10329208	IPC 1 left	19712202	Schlegel et al.  2016
10418394	DH44 1 left	19712202	Schlegel et al.  2016
10459723	IPC 2 left	19712202	Schlegel et al.  2016
10563755	DH44 3 left	19712202	Schlegel et al.  2016
10716080	Brain descending into VNC	19712202	Schlegel et al.  2016
10728318	Brain into VNC	19712202	Schlegel et al.  2016
10852875	v\'td_a2r (Abdominal Sensory)	19712202	Schlegel et al.  2016
10868477	v\'td-2_a1r	19712202	Schlegel et al.  2016
10885848	T1 Local Interneuron - paired with #2620299? a27l t2?	19712202	Schlegel et al.  2016
11121240	A00g_a3 ?	19712202	Schlegel et al.  2016
11291344	v\'td_a5r (Abdominal Sensory)	19712202	Schlegel et al.  2016
11291634	Midline Projection Neuron  - paired with #7340664	19712202	Schlegel et al.  2016
11517136	neuron 11517137	19712202	Schlegel et al.  2016
11734960	Medial Unpaired T2	19712202	Schlegel et al.  2016
11868260	Angler_right	19712202	Schlegel et al.  2016
11874130	v\'td-2_a1l	19712202	Schlegel et al.  2016
12042430	VNC interneuron	19712202	Schlegel et al.  2016
12634154	IPC 3 left	19712202	Schlegel et al.  2016
12824059	post B5 37	19712202	Schlegel et al.  2016
12920745	post B5 17	19712202	Schlegel et al.  2016
12944429	neuron 12944430	19712202	Schlegel et al.  2016
13429045	AF4: Large Spider Neuron right	19712202	Schlegel et al.  2016
13535380	IPC 1 right	19712202	Schlegel et al.  2016
13535387	DH44 3 right	19712202	Schlegel et al.  2016
13581830	hugin-PC right 4	19712202	Schlegel et al.  2016
13744425	AN-L-Sens-B1-ACa-02	19712202	Schlegel et al.  2016
13751194	DH44 2 right	19712202	Schlegel et al.  2016
13793212	DMS 2 right	19712202	Schlegel et al.  2016
14728550	A09e_a3r	19712202	Schlegel et al.  2016
14795310	A09e_a3l	19712202	Schlegel et al.  2016
15202263	IPC 4 right	19712202	Schlegel et al.  2016
15242799	BC ; Right	19712202	Schlegel et al.  2016
15506094	AN-R-Sens-B2-ACp-18	19712202	Schlegel et al.  2016
15532105	AN-R-Sens-B2-AVa-24	19712202	Schlegel et al.  2016
15541944	AN-R-Sens-B2-ACp-02	19712202	Schlegel et al.  2016
15541976	AN-R-Sens-B2-ACp-19	19712202	Schlegel et al.  2016
15543068	AN-R-Sens-B1-AVa-21	19712202	Schlegel et al.  2016
15562137	AN-R-Sens-B1-ACa-07	19712202	Schlegel et al.  2016
15564706	AN-R-Sens-B1-AVa-24	19712202	Schlegel et al.  2016
15564782	AN-R-Sens-B1-AVa-23	19712202	Schlegel et al.  2016
15564807	AN-R-Sens-B1-AVa-22	19712202	Schlegel et al.  2016
15572414	AN-R-Sens-B1-AVa-25	19712202	Schlegel et al.  2016
15573396	AN-R-Sens-B1-ACa-09	19712202	Schlegel et al.  2016
15573450	AN-R-Sens-B1-ACa-14	19712202	Schlegel et al.  2016
15574231	AN-R-Sens-B1-ACa-08	19712202	Schlegel et al.  2016
15574328	AN-R-Sens-B1-AVa-15	19712202	Schlegel et al.  2016
15575327	AN-R-Sens-B1-AVa-26	19712202	Schlegel et al.  2016
15769419	AN-L-Sens-B1-ACa-08	19712202	Schlegel et al.  2016
15769680	AN-L-Sens-B1-AVa-19	19712202	Schlegel et al.  2016
15770032	AN-L-Sens-B1-ACa-03	19712202	Schlegel et al.  2016
15770904	AN-L-Sens-B1-AVa-24	19712202	Schlegel et al.  2016
15995929	AN-L-Sens-B2-ACp-20	19712202	Schlegel et al.  2016
15997666	AN-L-Sens-B2-ACp-01	19712202	Schlegel et al.  2016
15998753	AN-L-Sens-B2-AVa-25	19712202	Schlegel et al.  2016
16442344	AN-R-Sens-B1-AVa-20	19712202	Schlegel et al.  2016
16575803	Grumpy_right	19712202	Schlegel et al.  2016
17641913	AF4: TOH left	19712202	Schlegel et al.  2016
18461988	Contralateral axon	19712202	Schlegel et al.  2016
18520222	A26f_a2r	19712202	Schlegel et al.  2016
19120853	pCC a1r	19712202	Schlegel et al.  2016
19912140	T1r asc contra 02	19712202	Schlegel et al.  2016
360668	putative MD III/IV_T1r	19716589	Takagi et al.  2017
360861	Pre-goro6 right	19716589	Takagi et al.  2017
918889	A02o_a1l Wave-1	19716589	Takagi et al.  2017
1931981	T19v_t1r	19716589	Takagi et al.  2017
3931434	aCC_a3l	19716589	Takagi et al.  2017
3942269	aCC_a3r	19716589	Takagi et al.  2017
3952743	putative md III/IV_t1l	19716589	Takagi et al.  2017
4514711	putative md class III/IV_t2l	19716589	Takagi et al.  2017
6724973	goro-like t1r	19716589	Takagi et al.  2017
8342582	swallowtail_t2r	19716589	Takagi et al.  2017
13874213	RP4_a2l	19716589	Takagi et al.  2017
13875211	ISN MN (U3?-MN2- NB7-1?)_a2r	19716589	Takagi et al.  2017
13880943	RP4_a2r	19716589	Takagi et al.  2017
13885023	ISN MN_a2l (U4/U5)	19716589	Takagi et al.  2017
14472972	T07u_t2r	19716589	Takagi et al.  2017
15892037	T07u_t2l	19716589	Takagi et al.  2017
16100981	Pre-swallowtail1 right	19716589	Takagi et al.  2017
16306343	md class IV? t1l	19716589	Takagi et al.  2017
16418094	goro-like t1l	19716589	Takagi et al.  2017
16605707	T19v_t1l	19716589	Takagi et al.  2017
18181776	md class IV? t1r	19716589	Takagi et al.  2017
18189977	swallowtail t2l	19716589	Takagi et al.  2017
18202032	md class IV? t1r	19716589	Takagi et al.  2017
18303100	ddac t2r	19716589	Takagi et al.  2017
18339058	md class IV? t1l	19716589	Takagi et al.  2017
18684928	A02o_a1r Wave-1	19716589	Takagi et al.  2017
18694051	Pre-goro6 left	19716589	Takagi et al.  2017
18695579	Pre-swallowtail1 left	19716589	Takagi et al.  2017
5309932	A03g_a1l	19496665	Zwart et al.  2016
10185585	T01d1_t3r	19496665	Zwart et al.  2016
13122056	A00g_a1	19496665	Zwart et al.  2016
